name	unique reads 180919-190527_Brain_S35 180919-190527_Brain_S35	180919-190527_Brain_S35	180919-190527_Brain_S35 (mult. map. adj.)	180919-190527_Brain_S35180919-190527_Brain_S35(lib)	180919-190527_Brain_S35180919-190527_Brain_S35(total)	coordinateString 180919-190527_Brain_S35 180919-190527_Brain_S35	180919-190527_Brain_S35 (lib)	180919-190527_Brain_S35 (total)
ENST00000361739.1-ENSG00000198712.1:protein_coding	16.0	453.0	226.5	489729.7297297297	27.69557754816738	1:hsa;ENST00000361739.1-ENSG00000198712.1:protein_coding,632757,632816,+	244864.86486486485	13.84778877408369
ENST00000361739.1-ENSG00000198712.1:protein_coding	16.0	453.0	226.5	489729.7297297297	27.69557754816738	MT:hsa;ENST00000361739.1-ENSG00000198712.1:protein_coding,7586,7645,+	244864.86486486485	13.84778877408369
ENST00000361567.2-ENSG00000198786.2:protein_coding	7.0	217.0	217.0	234594.5945945946	13.266976441395853	MT:hsa;ENST00000361567.2-ENSG00000198786.2:protein_coding,12337,12396,+	234594.5945945946	13.266976441395853
ENST00000361227.2-ENSG00000198840.2:protein_coding	5.0	108.0	108.0	116756.75675675675	6.6029191505564615	MT:hsa;ENST00000361227.2-ENSG00000198840.2:protein_coding,10059,10118,+	116756.75675675675	6.6029191505564615
ENST00000361453.3-ENSG00000198763.3:protein_coding	7.0	58.0	29.0	62702.7027027027	3.5460121364099515	1:hsa;ENST00000361453.3-ENSG00000198763.3:protein_coding,629640,629699,+	31351.35135135135	1.7730060682049757
ENST00000361453.3-ENSG00000198763.3:protein_coding	7.0	58.0	29.0	62702.7027027027	3.5460121364099515	MT:hsa;ENST00000361453.3-ENSG00000198763.3:protein_coding,4470,4529,+	31351.35135135135	1.7730060682049757
ENST00000634137.1-ENSG00000262334.6:protein_coding	1.0	20.0	10.0	21621.62162162162	1.222762805658604	17:hsa;ENST00000634137.1-ENSG00000262334.6:protein_coding,338814,338873,-	10810.81081081081	0.611381402829302
ENST00000632511.1-ENSG00000282013.1:protein_coding	1.0	20.0	10.0	21621.62162162162	1.222762805658604	17:hsa;ENST00000632511.1-ENSG00000282013.1:protein_coding,338814,338873,-	10810.81081081081	0.611381402829302
ENST00000575110.5-ENSG00000262860.5:nonsense_mediated_decay	2.0	19.0	19.0	20540.54054054054	1.1616246653756737	19:hsa;ENST00000575110.5-ENSG00000262860.5:nonsense_mediated_decay,34172504,34172563,+	20540.54054054054	1.1616246653756737
ENST00000362079.2-ENSG00000198938.2:protein_coding	2.0	16.0	16.0	17297.297297297297	0.9782102445268832	MT:hsa;ENST00000362079.2-ENSG00000198938.2:protein_coding,9207,9266,+	17297.297297297297	0.9782102445268832
ENST00000611005.3-ENSG00000276482.3:protein_coding	1.0	15.0	15.0	16216.216216216215	0.9170721042439529	5:hsa;ENST00000611005.3-ENSG00000276482.3:protein_coding,1111976,1112035,-	16216.216216216215	0.9170721042439529
ENST00000361335.1-ENSG00000212907.2:protein_coding	1.0	8.0	8.0	8648.648648648648	0.4891051222634416	MT:hsa;ENST00000361335.1-ENSG00000212907.2:protein_coding,10470,10529,+	8648.648648648648	0.4891051222634416
ENST00000361681.2-ENSG00000198695.2:protein_coding	2.0	5.0	5.0	5405.405405405405	0.305690701414651	MT:hsa;ENST00000361681.2-ENSG00000198695.2:protein_coding,14614,14673,-	5405.405405405405	0.305690701414651
ENST00000576814.2-ENSG00000263242.2:protein_coding	2.0	2.0	2.0	2162.162162162162	0.1222762805658604	17:hsa;ENST00000576814.2-ENSG00000263242.2:protein_coding,41030045,41030104,-	2162.162162162162	0.1222762805658604
ENST00000449876.1-ENSG00000237724.5:protein_coding	1.0	2.0	2.0	2162.162162162162	0.1222762805658604	6:hsa;ENST00000449876.1-ENSG00000237724.5:protein_coding,31815543,31815602,+	2162.162162162162	0.1222762805658604
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	1.0	0.14285714285714285	1081.081081081081	0.0611381402829302	15:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,28315693,28315752,+	154.44015444015443	0.0087340200404186
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	1.0	0.14285714285714285	1081.081081081081	0.0611381402829302	12:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,93083616,93083675,-	154.44015444015443	0.0087340200404186
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	1.0	0.14285714285714285	1081.081081081081	0.0611381402829302	20:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,21755270,21755329,+	154.44015444015443	0.0087340200404186
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	1.0	0.14285714285714285	1081.081081081081	0.0611381402829302	7:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,137513859,137513918,+	154.44015444015443	0.0087340200404186
ENST00000626041.1-ENSG00000273607.3:nonsense_mediated_decay	1.0	1.0	1.0	1081.081081081081	0.0611381402829302	22:hsa;ENST00000626041.1-ENSG00000273607.3:nonsense_mediated_decay,23767861,23767920,-	1081.081081081081	0.0611381402829302
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	1.0	0.14285714285714285	1081.081081081081	0.0611381402829302	5:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,55944656,55944715,+	154.44015444015443	0.0087340200404186
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	1.0	0.14285714285714285	1081.081081081081	0.0611381402829302	17:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,31034596,31034655,-	154.44015444015443	0.0087340200404186
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	1.0	0.14285714285714285	1081.081081081081	0.0611381402829302	22:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,35838598,35838657,-	154.44015444015443	0.0087340200404186
