name	unique reads 32160002_EXO_S23 32160002_EXO_S23	32160002_EXO_S23	32160002_EXO_S23 (mult. map. adj.)	32160002_EXO_S2332160002_EXO_S23(lib)	32160002_EXO_S2332160002_EXO_S23(total)	coordinateString 32160002_EXO_S23 32160002_EXO_S23	32160002_EXO_S23 (lib)	32160002_EXO_S23 (total)
ENST00000623194.3-ENSG00000279389.3:protein_coding	1.0	17.0	17.0	184782.60869565216	2.361553902467824	19:hsa;ENST00000623194.3-ENSG00000279389.3:protein_coding,34254552,34254611,+	184782.60869565216	2.361553902467824
ENST00000622855.1-ENSG00000273633.1:protein_coding	1.0	16.0	16.0	173913.04347826086	2.2226389670285402	19:hsa;ENST00000622855.1-ENSG00000273633.1:protein_coding,54471644,54471703,-	173913.04347826086	2.2226389670285402
ENST00000414873.6-ENSG00000235259.8:protein_coding	1.0	15.0	15.0	163043.47826086957	2.0837240315892562	6:hsa;ENST00000414873.6-ENSG00000235259.8:protein_coding,30163216,30163275,+	163043.47826086957	2.0837240315892562
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	15.0	2.142857142857143	163043.47826086957	2.0837240315892562	22:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,35838598,35838657,-	23291.925465838507	0.297674861655608
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	15.0	2.142857142857143	163043.47826086957	2.0837240315892562	7:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,137513859,137513918,+	23291.925465838507	0.297674861655608
ENST00000581268.1-ENSG00000263309.6:protein_coding	1.0	15.0	15.0	163043.47826086957	2.0837240315892562	17:hsa;ENST00000581268.1-ENSG00000263309.6:protein_coding,40936331,40936390,-	163043.47826086957	2.0837240315892562
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	15.0	2.142857142857143	163043.47826086957	2.0837240315892562	15:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,28315693,28315752,+	23291.925465838507	0.297674861655608
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	15.0	2.142857142857143	163043.47826086957	2.0837240315892562	20:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,21755270,21755329,+	23291.925465838507	0.297674861655608
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	15.0	2.142857142857143	163043.47826086957	2.0837240315892562	12:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,93083616,93083675,-	23291.925465838507	0.297674861655608
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	15.0	2.142857142857143	163043.47826086957	2.0837240315892562	5:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,55944656,55944715,+	23291.925465838507	0.297674861655608
ENST00000617112.1-ENSG00000274700.1:protein_coding	1.0	15.0	2.142857142857143	163043.47826086957	2.0837240315892562	17:hsa;ENST00000617112.1-ENSG00000274700.1:protein_coding,31034596,31034655,-	23291.925465838507	0.297674861655608
ENST00000622253.4-ENSG00000275568.4:protein_coding	1.0	8.0	8.0	86956.52173913043	1.1113194835142701	15:hsa;ENST00000622253.4-ENSG00000275568.4:protein_coding,32615144,32615203,+	86956.52173913043	1.1113194835142701
ENST00000632530.1-ENSG00000278229.2:retained_intron	1.0	3.0	3.0	32608.695652173912	0.41674480631785127	15:hsa;ENST00000632530.1-ENSG00000278229.2:retained_intron,82540360,82540419,-	32608.695652173912	0.41674480631785127
ENST00000632084.1-ENSG00000278550.4:retained_intron	1.0	3.0	3.0	32608.695652173912	0.41674480631785127	17:hsa;ENST00000632084.1-ENSG00000278550.4:retained_intron,1627740,1627799,-	32608.695652173912	0.41674480631785127
