name	unique reads 32151686_EXO_S20 32151686_EXO_S20	32151686_EXO_S20	32151686_EXO_S20 (mult. map. adj.)	32151686_EXO_S2032151686_EXO_S20(lib)	32151686_EXO_S2032151686_EXO_S20(total)	coordinateString 32151686_EXO_S20 32151686_EXO_S20	32151686_EXO_S20 (lib)	32151686_EXO_S20 (total)
ENST00000363450.1-ENSG00000200320.1:snoRNA	2.0	69.0	34.5	181578.94736842104	5.136962972398652	3:hsa;ENST00000363450.1-ENSG00000200320.1:snoRNA,186787300,186787359,+	90789.47368421052	2.568481486199326
ENST00000363548.1-ENSG00000200418.1:snoRNA	2.0	69.0	34.5	181578.94736842104	5.136962972398652	3:hsa;ENST00000363548.1-ENSG00000200418.1:snoRNA,186786323,186786382,+	90789.47368421052	2.568481486199326
ENST00000622631.1-ENSG00000273525.1:snoRNA	1.0	61.0	30.5	160526.31578947368	4.54137306255533	11:hsa;ENST00000622631.1-ENSG00000273525.1:snoRNA,2963834,2963893,-	80263.15789473684	2.270686531277665
ENST00000384281.1-ENSG00000207008.1:snoRNA	1.0	61.0	30.5	160526.31578947368	4.54137306255533	11:hsa;ENST00000384281.1-ENSG00000207008.1:snoRNA,2963834,2963893,-	80263.15789473684	2.270686531277665
ENST00000629478.1-ENSG00000281499.1:snRNA	1.0	43.0	4.3	113157.89473684209	3.2012957654078553	1:hsa;ENST00000629478.1-ENSG00000281499.1:snRNA,210374208,210374267,-	11315.78947368421	0.3201295765407855
ENST00000363286.1-ENSG00000200156.1:snRNA	1.0	43.0	4.3	113157.89473684209	3.2012957654078553	15:hsa;ENST00000363286.1-ENSG00000200156.1:snRNA,65304677,65304736,+	11315.78947368421	0.3201295765407855
ENST00000364931.1-ENSG00000201801.1:snRNA	1.0	43.0	4.3	113157.89473684209	3.2012957654078553	1:hsa;ENST00000364931.1-ENSG00000201801.1:snRNA,11909868,11909927,-	11315.78947368421	0.3201295765407855
ENST00000362507.1-ENSG00000199377.1:snRNA	1.0	43.0	4.3	113157.89473684209	3.2012957654078553	1:hsa;ENST00000362507.1-ENSG00000199377.1:snRNA,44721843,44721902,-	11315.78947368421	0.3201295765407855
ENST00000365574.1-ENSG00000202444.1:snRNA	1.0	43.0	4.3	113157.89473684209	3.2012957654078553	1:hsa;ENST00000365574.1-ENSG00000202444.1:snRNA,44819938,44819997,-	11315.78947368421	0.3201295765407855
ENST00000363299.1-ENSG00000200169.1:snRNA	1.0	43.0	4.3	113157.89473684209	3.2012957654078553	1:hsa;ENST00000363299.1-ENSG00000200169.1:snRNA,44731111,44731170,-	11315.78947368421	0.3201295765407855
ENST00000364102.1-ENSG00000200972.1:snRNA	1.0	43.0	4.3	113157.89473684209	3.2012957654078553	1:hsa;ENST00000364102.1-ENSG00000200972.1:snRNA,210374208,210374267,-	11315.78947368421	0.3201295765407855
ENST00000516712.1-ENSG00000252521.1:snRNA	1.0	43.0	4.3	113157.89473684209	3.2012957654078553	9:hsa;ENST00000516712.1-ENSG00000252521.1:snRNA,132421641,132421690,+	11315.78947368421	0.3201295765407855
ENST00000362477.1-ENSG00000199347.1:snRNA	1.0	43.0	4.3	113157.89473684209	3.2012957654078553	1:hsa;ENST00000362477.1-ENSG00000199347.1:snRNA,11908152,11908211,+	11315.78947368421	0.3201295765407855
ENST00000362698.1-ENSG00000199568.1:snRNA	1.0	43.0	4.3	113157.89473684209	3.2012957654078553	15:hsa;ENST00000362698.1-ENSG00000199568.1:snRNA,65296051,65296110,+	11315.78947368421	0.3201295765407855
ENST00000611066.1-ENSG00000275110.1:miRNA	2.0	42.0	42.0	110526.31578947368	3.12684702667744	X:hsa;ENST00000611066.1-ENSG00000275110.1:miRNA,109054542,109054590,+	110526.31578947368	3.12684702667744
ENST00000408257.1-ENSG00000221184.1:miRNA	1.0	38.0	19.0	100000.0	2.829052071755779	10:hsa;ENST00000408257.1-ENSG00000221184.1:miRNA,68759318,68759377,+	50000.0	1.4145260358778895
ENST00000579553.1-ENSG00000264574.1:miRNA	1.0	38.0	19.0	100000.0	2.829052071755779	10:hsa;ENST00000579553.1-ENSG00000264574.1:miRNA,23393405,23393464,+	50000.0	1.4145260358778895
ENST00000458811.1-ENSG00000238923.1:snRNA	1.0	26.0	26.0	68421.05263157895	1.9356672069907963	12:hsa;ENST00000458811.1-ENSG00000238923.1:snRNA,6943816,6943875,+	68421.05263157895	1.9356672069907963
ENST00000563843.1-ENSG00000261485.1:lncRNA	1.0	21.0	21.0	55263.15789473684	1.56342351333872	13:hsa;ENST00000563843.1-ENSG00000261485.1:lncRNA,28138134,28138193,-	55263.15789473684	1.56342351333872
ENST00000611300.1-ENSG00000274072.1:sRNA	1.0	19.0	19.0	50000.0	1.4145260358778895	11:hsa;ENST00000611300.1-ENSG00000274072.1:sRNA,65506117,65506173,+	50000.0	1.4145260358778895
ENST00000602301.2-ENSG00000270123.4:vault_RNA	4.0	19.0	19.0	50000.0	1.4145260358778895	5:hsa;ENST00000602301.2-ENSG00000270123.4:vault_RNA,136080538,136080597,-	50000.0	1.4145260358778895
ENST00000391286.1-ENSG00000212588.1:snoRNA	1.0	17.0	17.0	44736.84210526315	1.265628558417059	4:hsa;ENST00000391286.1-ENSG00000212588.1:snoRNA,52713249,52713308,+	44736.84210526315	1.265628558417059
ENST00000606574.1-ENSG00000271739.1:snRNA	1.0	12.0	2.4	31578.94736842105	0.8933848647649829	7:hsa;ENST00000606574.1-ENSG00000271739.1:snRNA,120006042,120006101,-	6315.78947368421	0.17867697295299656
ENST00000383960.1-ENSG00000206687.1:snRNA	1.0	12.0	2.4	31578.94736842105	0.8933848647649829	18:hsa;ENST00000383960.1-ENSG00000206687.1:snRNA,798076,798135,-	6315.78947368421	0.17867697295299656
ENST00000384472.1-ENSG00000207201.1:snRNA	1.0	12.0	2.4	31578.94736842105	0.8933848647649829	8:hsa;ENST00000384472.1-ENSG00000207201.1:snRNA,24077099,24077158,-	6315.78947368421	0.17867697295299656
ENST00000622285.1-ENSG00000274210.1:snRNA	1.0	12.0	2.4	31578.94736842105	0.8933848647649829	1:hsa;ENST00000622285.1-ENSG00000274210.1:snRNA,148522601,148522660,+	6315.78947368421	0.17867697295299656
ENST00000365510.1-ENSG00000202380.1:snRNA	1.0	12.0	2.4	31578.94736842105	0.8933848647649829	20:hsa;ENST00000365510.1-ENSG00000202380.1:snRNA,5890055,5890114,+	6315.78947368421	0.17867697295299656
ENST00000384674.1-ENSG00000207405.1:snoRNA	1.0	6.0	6.0	15789.473684210525	0.44669243238249146	16:hsa;ENST00000384674.1-ENSG00000207405.1:snoRNA,1963047,1963106,-	15789.473684210525	0.44669243238249146
ENST00000628270.2-ENSG00000280993.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000628270.2-ENSG00000280993.2:lncRNA,195681603,195681662,+	563.9097744360902	0.015953301156517552
ENST00000627682.2-ENSG00000281603.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000627682.2-ENSG00000281603.2:lncRNA,195967518,195967577,-	563.9097744360902	0.015953301156517552
ENST00000634333.1-ENSG00000282953.1:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000634333.1-ENSG00000282953.1:lncRNA,195967518,195967577,-	563.9097744360902	0.015953301156517552
ENST00000628051.2-ENSG00000281915.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000628051.2-ENSG00000281915.2:lncRNA,195967518,195967577,-	563.9097744360902	0.015953301156517552
ENST00000634333.1-ENSG00000282953.1:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000634333.1-ENSG00000282953.1:lncRNA,195681603,195681662,+	563.9097744360902	0.015953301156517552
ENST00000625796.2-ENSG00000281060.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000625796.2-ENSG00000281060.2:lncRNA,195681603,195681662,+	563.9097744360902	0.015953301156517552
ENST00000629995.2-ENSG00000280512.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000629995.2-ENSG00000280512.2:lncRNA,195681603,195681662,+	563.9097744360902	0.015953301156517552
ENST00000627682.2-ENSG00000281603.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000627682.2-ENSG00000281603.2:lncRNA,195681603,195681662,+	563.9097744360902	0.015953301156517552
ENST00000626690.2-ENSG00000281794.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000626690.2-ENSG00000281794.2:lncRNA,195967518,195967577,-	563.9097744360902	0.015953301156517552
ENST00000626690.2-ENSG00000281794.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000626690.2-ENSG00000281794.2:lncRNA,195681603,195681662,+	563.9097744360902	0.015953301156517552
ENST00000628051.2-ENSG00000281915.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000628051.2-ENSG00000281915.2:lncRNA,195681603,195681662,+	563.9097744360902	0.015953301156517552
ENST00000629995.2-ENSG00000280512.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000629995.2-ENSG00000280512.2:lncRNA,195967518,195967577,-	563.9097744360902	0.015953301156517552
ENST00000628270.2-ENSG00000280993.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000628270.2-ENSG00000280993.2:lncRNA,195967518,195967577,-	563.9097744360902	0.015953301156517552
ENST00000625796.2-ENSG00000281060.2:lncRNA	1.0	3.0	0.21428571428571427	7894.736842105262	0.22334621619124573	3:hsa;ENST00000625796.2-ENSG00000281060.2:lncRNA,195967518,195967577,-	563.9097744360902	0.015953301156517552
ENST00000362731.1-ENSG00000199601.1:snRNA	1.0	1.0	0.1	2631.578947368421	0.07444873873041524	X:hsa;ENST00000362731.1-ENSG00000199601.1:snRNA,75202703,75202762,+	263.1578947368421	0.007444873873041525
ENST00000384121.1-ENSG00000206848.1:snRNA	1.0	1.0	0.5	2631.578947368421	0.07444873873041524	6:hsa;ENST00000384121.1-ENSG00000206848.1:snRNA,42664162,42664221,+	1315.7894736842104	0.03722436936520762
ENST00000384367.1-ENSG00000207095.1:snRNA	1.0	1.0	0.1	2631.578947368421	0.07444873873041524	1:hsa;ENST00000384367.1-ENSG00000207095.1:snRNA,27693731,27693790,+	263.1578947368421	0.007444873873041525
ENST00000384578.1-ENSG00000207308.1:snRNA	1.0	1.0	0.14285714285714285	2631.578947368421	0.07444873873041524	11:hsa;ENST00000384578.1-ENSG00000207308.1:snRNA,2321718,2321777,+	375.9398496240601	0.010635534104345033
ENST00000365426.1-ENSG00000202296.1:snRNA	1.0	1.0	0.1	2631.578947368421	0.07444873873041524	7:hsa;ENST00000365426.1-ENSG00000202296.1:snRNA,56340278,56340337,-	263.1578947368421	0.007444873873041525
ENST00000384475.1-ENSG00000207204.1:snRNA	1.0	1.0	0.1	2631.578947368421	0.07444873873041524	7:hsa;ENST00000384475.1-ENSG00000207204.1:snRNA,98794765,98794824,-	263.1578947368421	0.007444873873041525
ENST00000363434.1-ENSG00000200304.1:snRNA	1.0	1.0	0.14285714285714285	2631.578947368421	0.07444873873041524	8:hsa;ENST00000363434.1-ENSG00000200304.1:snRNA,130069593,130069652,-	375.9398496240601	0.010635534104345033
ENST00000384456.1-ENSG00000207185.1:snRNA	1.0	1.0	0.14285714285714285	2631.578947368421	0.07444873873041524	11:hsa;ENST00000384456.1-ENSG00000207185.1:snRNA,118593988,118594047,+	375.9398496240601	0.010635534104345033
