name	unique reads 32160196_EXO_S22 32160196_EXO_S22	32160196_EXO_S22	32160196_EXO_S22 (mult. map. adj.)	32160196_EXO_S2232160196_EXO_S22(lib)	32160196_EXO_S2232160196_EXO_S22(total)	coordinateString 32160196_EXO_S22 32160196_EXO_S22	32160196_EXO_S22 (lib)	32160196_EXO_S22 (total)
ENST00000384390.1-ENSG00000207118.1:snoRNA	1.0	11.0	11.0	157142.85714285716	3.739942105696204	11:hsa;ENST00000384390.1-ENSG00000207118.1:snoRNA,123058936,123058995,-	157142.85714285716	3.739942105696204
ENST00000459163.1-ENSG00000238942.1:snoRNA	1.0	9.0	9.0	128571.42857142858	3.0599526319332577	3:hsa;ENST00000459163.1-ENSG00000238942.1:snoRNA,186784796,186784855,+	128571.42857142858	3.0599526319332577
ENST00000363450.1-ENSG00000200320.1:snoRNA	2.0	8.0	4.5	114285.71428571429	2.7199578950517846	3:hsa;ENST00000363450.1-ENSG00000200320.1:snoRNA,186787300,186787359,+	64285.71428571429	1.5299763159666289
ENST00000363919.1-ENSG00000200789.1:snRNA	1.0	8.0	8.0	114285.71428571429	2.7199578950517846	10:hsa;ENST00000363919.1-ENSG00000200789.1:snRNA,84003332,84003391,+	114285.71428571429	2.7199578950517846
ENST00000384674.1-ENSG00000207405.1:snoRNA	1.0	8.0	8.0	114285.71428571429	2.7199578950517846	16:hsa;ENST00000384674.1-ENSG00000207405.1:snoRNA,1963047,1963106,-	114285.71428571429	2.7199578950517846
ENST00000363548.1-ENSG00000200418.1:snoRNA	1.0	7.0	3.5	100000.00000000001	2.3799631581703116	3:hsa;ENST00000363548.1-ENSG00000200418.1:snoRNA,186786323,186786382,+	50000.00000000001	1.1899815790851558
ENST00000384690.1-ENSG00000207421.1:snoRNA	1.0	5.0	2.5	71428.57142857143	1.6999736844073654	1:hsa;ENST00000384690.1-ENSG00000207421.1:snoRNA,44778390,44778449,+	35714.28571428572	0.8499868422036827
ENST00000625943.1-ENSG00000281859.1:snoRNA	1.0	5.0	2.5	71428.57142857143	1.6999736844073654	1:hsa;ENST00000625943.1-ENSG00000281859.1:snoRNA,44778390,44778449,+	35714.28571428572	0.8499868422036827
ENST00000384281.1-ENSG00000207008.1:snoRNA	1.0	4.0	2.0	57142.857142857145	1.3599789475258923	11:hsa;ENST00000384281.1-ENSG00000207008.1:snoRNA,2963834,2963893,-	28571.428571428572	0.6799894737629462
ENST00000459124.2-ENSG00000238317.2:snoRNA	1.0	4.0	4.0	57142.857142857145	1.3599789475258923	2:hsa;ENST00000459124.2-ENSG00000238317.2:snoRNA,202293051,202293110,+	57142.857142857145	1.3599789475258923
ENST00000622631.1-ENSG00000273525.1:snoRNA	1.0	4.0	2.0	57142.857142857145	1.3599789475258923	11:hsa;ENST00000622631.1-ENSG00000273525.1:snoRNA,2963834,2963893,-	28571.428571428572	0.6799894737629462
ENST00000365574.1-ENSG00000202444.1:snRNA	1.0	3.0	0.3	42857.14285714286	1.0199842106444192	1:hsa;ENST00000365574.1-ENSG00000202444.1:snRNA,44819938,44819997,-	4285.714285714286	0.10199842106444193
ENST00000363299.1-ENSG00000200169.1:snRNA	1.0	3.0	0.3	42857.14285714286	1.0199842106444192	1:hsa;ENST00000363299.1-ENSG00000200169.1:snRNA,44731111,44731170,-	4285.714285714286	0.10199842106444193
ENST00000362477.1-ENSG00000199347.1:snRNA	1.0	3.0	0.3	42857.14285714286	1.0199842106444192	1:hsa;ENST00000362477.1-ENSG00000199347.1:snRNA,11908152,11908211,+	4285.714285714286	0.10199842106444193
ENST00000629478.1-ENSG00000281499.1:snRNA	1.0	3.0	0.3	42857.14285714286	1.0199842106444192	1:hsa;ENST00000629478.1-ENSG00000281499.1:snRNA,210374208,210374267,-	4285.714285714286	0.10199842106444193
ENST00000363286.1-ENSG00000200156.1:snRNA	1.0	3.0	0.3	42857.14285714286	1.0199842106444192	15:hsa;ENST00000363286.1-ENSG00000200156.1:snRNA,65304677,65304736,+	4285.714285714286	0.10199842106444193
ENST00000364102.1-ENSG00000200972.1:snRNA	1.0	3.0	0.3	42857.14285714286	1.0199842106444192	1:hsa;ENST00000364102.1-ENSG00000200972.1:snRNA,210374208,210374267,-	4285.714285714286	0.10199842106444193
ENST00000362507.1-ENSG00000199377.1:snRNA	1.0	3.0	0.3	42857.14285714286	1.0199842106444192	1:hsa;ENST00000362507.1-ENSG00000199377.1:snRNA,44721843,44721902,-	4285.714285714286	0.10199842106444193
