name	unique reads 180913-190529_Brain_S36 180913-190529_Brain_S36	180913-190529_Brain_S36	180913-190529_Brain_S36 (mult. map. adj.)	180913-190529_Brain_S36180913-190529_Brain_S36(lib)	180913-190529_Brain_S36180913-190529_Brain_S36(total)	coordinateString 180913-190529_Brain_S36 180913-190529_Brain_S36	180913-190529_Brain_S36 (lib)	180913-190529_Brain_S36 (total)
ENST00000390856.1-ENSG00000212158.1:snoRNA	22.0	401.0	401.0	126618.25071045152	71.36040152593809	3:hsa;ENST00000390856.1-ENSG00000212158.1:snoRNA,184325696,184325755,+	126618.25071045152	71.36040152593809
ENST00000362842.1-ENSG00000199712.1:snoRNA	14.0	177.0	177.0	55888.85380486264	31.498232094990126	15:hsa;ENST00000362842.1-ENSG00000199712.1:snoRNA,25172635,25172694,+	55888.85380486264	31.498232094990126
ENST00000411292.1-ENSG00000223224.1:snoRNA	16.0	158.0	158.0	49889.48531733501	28.11706593790079	16:hsa;ENST00000411292.1-ENSG00000223224.1:snoRNA,71758428,71758487,-	49889.48531733501	28.11706593790079
ENST00000390981.1-ENSG00000212283.1:snoRNA	13.0	135.0	135.0	42627.09188506473	24.024075326687385	2:hsa;ENST00000390981.1-ENSG00000212283.1:snoRNA,101272990,101273049,-	42627.09188506473	24.024075326687385
ENST00000363090.1-ENSG00000199960.1:snoRNA	14.0	123.0	102.33333333333333	38838.01705083675	21.88860196431517	15:hsa;ENST00000363090.1-ENSG00000199960.1:snoRNA,25194921,25194980,+	32312.38816966635	18.21084228467414
ENST00000362761.1-ENSG00000199631.1:snoRNA	6.0	103.0	103.0	32522.89232712346	18.329479693694818	19:hsa;ENST00000362761.1-ENSG00000199631.1:snoRNA,49490615,49490674,+	32522.89232712346	18.329479693694818
ENST00000363723.1-ENSG00000200593.1:snoRNA	12.0	79.0	49.0	24944.742658667506	14.058532968950395	15:hsa;ENST00000363723.1-ENSG00000200593.1:snoRNA,25230838,25230897,+	15472.055573097568	8.719849563019865
ENST00000516201.1-ENSG00000252010.1:scaRNA	8.0	71.0	35.5	22418.69276918219	12.634884060702253	2:hsa;ENST00000516201.1-ENSG00000252010.1:scaRNA,233275727,233275786,+	11209.346384591096	6.317442030351127
ENST00000627324.1-ENSG00000280652.1:scaRNA	8.0	71.0	35.5	22418.69276918219	12.634884060702253	2:hsa;ENST00000627324.1-ENSG00000280652.1:scaRNA,233275727,233275786,+	11209.346384591096	6.317442030351127
ENST00000363633.1-ENSG00000200503.1:snoRNA	4.0	68.0	66.0	21471.424060625195	12.101015720109201	15:hsa;ENST00000363633.1-ENSG00000200503.1:snoRNA,25178738,25178797,+	20839.911588253868	11.745103493047166
ENST00000383903.1-ENSG00000206630.1:snoRNA	11.0	67.0	63.5	21155.667824439533	11.923059606578184	16:hsa;ENST00000383903.1-ENSG00000206630.1:snoRNA,2155046,2155105,-	20050.520997789707	11.300213209219622
ENST00000384000.1-ENSG00000206727.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384000.1-ENSG00000206727.1:snoRNA,25067788,25067847,+	1281.5988409888741	0.7222924608023658
ENST00000384000.1-ENSG00000206727.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384000.1-ENSG00000206727.1:snoRNA,25056860,25056919,+	1281.5988409888741	0.7222924608023658
ENST00000384404.1-ENSG00000207133.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384404.1-ENSG00000207133.1:snoRNA,25056860,25056919,+	1281.5988409888741	0.7222924608023658
ENST00000384000.1-ENSG00000206727.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384000.1-ENSG00000206727.1:snoRNA,25073107,25073166,+	1281.5988409888741	0.7222924608023658
ENST00000384287.1-ENSG00000207014.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384287.1-ENSG00000207014.1:snoRNA,25056860,25056919,+	1281.5988409888741	0.7222924608023658
ENST00000384404.1-ENSG00000207133.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384404.1-ENSG00000207133.1:snoRNA,25073107,25073166,+	1281.5988409888741	0.7222924608023658
ENST00000384287.1-ENSG00000207014.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384287.1-ENSG00000207014.1:snoRNA,25067788,25067847,+	1281.5988409888741	0.7222924608023658
ENST00000384287.1-ENSG00000207014.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384287.1-ENSG00000207014.1:snoRNA,25062333,25062392,+	1281.5988409888741	0.7222924608023658
ENST00000384462.1-ENSG00000207191.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384462.1-ENSG00000207191.1:snoRNA,25073107,25073166,+	1281.5988409888741	0.7222924608023658
ENST00000384462.1-ENSG00000207191.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384462.1-ENSG00000207191.1:snoRNA,25062333,25062392,+	1281.5988409888741	0.7222924608023658
ENST00000384462.1-ENSG00000207191.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384462.1-ENSG00000207191.1:snoRNA,25067788,25067847,+	1281.5988409888741	0.7222924608023658
ENST00000384000.1-ENSG00000206727.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384000.1-ENSG00000206727.1:snoRNA,25062333,25062392,+	1281.5988409888741	0.7222924608023658
ENST00000384404.1-ENSG00000207133.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384404.1-ENSG00000207133.1:snoRNA,25067788,25067847,+	1281.5988409888741	0.7222924608023658
ENST00000384462.1-ENSG00000207191.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384462.1-ENSG00000207191.1:snoRNA,25056860,25056919,+	1281.5988409888741	0.7222924608023658
ENST00000384404.1-ENSG00000207133.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384404.1-ENSG00000207133.1:snoRNA,25062333,25062392,+	1281.5988409888741	0.7222924608023658
ENST00000384287.1-ENSG00000207014.1:snoRNA	7.0	65.0	4.0588235294117645	20524.155352068203	11.567147379516149	15:hsa;ENST00000384287.1-ENSG00000207014.1:snoRNA,25073107,25073166,+	1281.5988409888741	0.7222924608023658
ENST00000364461.1-ENSG00000201331.1:snoRNA	8.0	61.0	59.5	19261.130407325545	10.855322925392077	15:hsa;ENST00000364461.1-ENSG00000201331.1:snoRNA,25211796,25211855,+	18787.496053047045	10.58838875509555
ENST00000363450.1-ENSG00000200320.1:snoRNA	15.0	60.0	30.0	18945.37417113988	10.67736681186106	3:hsa;ENST00000363450.1-ENSG00000200320.1:snoRNA,186787300,186787359,+	9472.68708556994	5.33868340593053
