name	unique reads 32170329_EXO_S24	32170329_EXO_S24	read count (mult. map. adj.)	32170329_EXO_S2432170329_EXO_S24(lib)	RPM (total)	coordinateString 32170329_EXO_S24	32170329_EXO_S24 (lib)	RPM_adj (total)
ENST00000400401.7-ENSG00000206455.8:protein_coding	1.0	21.0	21.0	411764.70588235295	1.719676936577332	6:hsa;ENST00000400401.7-ENSG00000206455.8:protein_coding,31158542,31158601,+	411764.70588235295	1.719676936577332
ENST00000623194.3-ENSG00000279389.3:protein_coding	1.0	13.0	13.0	254901.96078431373	1.0645619131193007	19:hsa;ENST00000623194.3-ENSG00000279389.3:protein_coding,34254552,34254611,+	254901.96078431373	1.0645619131193007
ENST00000619618.4-ENSG00000278046.4:protein_coding	1.0	9.0	1.5	176470.58823529413	0.7370044013902851	19:hsa;ENST00000619618.4-ENSG00000278046.4:protein_coding,54299284,54299343,-	29411.764705882353	0.12283406689838085
ENST00000613018.4-ENSG00000273884.4:protein_coding	1.0	9.0	1.5	176470.58823529413	0.7370044013902851	19:hsa;ENST00000613018.4-ENSG00000273884.4:protein_coding,54299270,54299329,-	29411.764705882353	0.12283406689838085
ENST00000610305.4-ENSG00000278046.4:protein_coding	1.0	9.0	1.5	176470.58823529413	0.7370044013902851	19:hsa;ENST00000610305.4-ENSG00000278046.4:protein_coding,54299270,54299329,-	29411.764705882353	0.12283406689838085
ENST00000611439.4-ENSG00000276175.4:protein_coding	1.0	9.0	1.5	176470.58823529413	0.7370044013902851	19:hsa;ENST00000611439.4-ENSG00000276175.4:protein_coding,54299270,54299329,-	29411.764705882353	0.12283406689838085
ENST00000620042.4-ENSG00000273884.4:protein_coding	1.0	9.0	1.5	176470.58823529413	0.7370044013902851	19:hsa;ENST00000620042.4-ENSG00000273884.4:protein_coding,54299284,54299343,-	29411.764705882353	0.12283406689838085
ENST00000615584.4-ENSG00000276175.4:protein_coding	1.0	9.0	1.5	176470.58823529413	0.7370044013902851	19:hsa;ENST00000615584.4-ENSG00000276175.4:protein_coding,54299275,54299334,-	29411.764705882353	0.12283406689838085
ENST00000628981.1-ENSG00000274474.3:processed_transcript	1.0	7.0	3.5	137254.9019607843	0.5732256455257773	17:hsa;ENST00000628981.1-ENSG00000274474.3:processed_transcript,1400076,1400135,-	68627.45098039215	0.28661282276288863
ENST00000630699.2-ENSG00000274474.3:retained_intron	1.0	7.0	3.5	137254.9019607843	0.5732256455257773	17:hsa;ENST00000630699.2-ENSG00000274474.3:retained_intron,1400092,1400151,-	68627.45098039215	0.28661282276288863
ENST00000627256.2-ENSG00000277518.3:polymorphic_pseudogene	1.0	1.0	0.25	19607.843137254902	0.0818893779322539	11:hsa;ENST00000627256.2-ENSG00000277518.3:polymorphic_pseudogene,1036647,1036706,-	4901.9607843137255	0.020472344483063475
ENST00000627926.2-ENSG00000277281.3:polymorphic_pseudogene	1.0	1.0	0.25	19607.843137254902	0.0818893779322539	11:hsa;ENST00000627926.2-ENSG00000277281.3:polymorphic_pseudogene,1036647,1036706,-	4901.9607843137255	0.020472344483063475
ENST00000621433.1-ENSG00000277518.3:protein_coding	1.0	1.0	0.25	19607.843137254902	0.0818893779322539	11:hsa;ENST00000621433.1-ENSG00000277518.3:protein_coding,1036647,1036706,-	4901.9607843137255	0.020472344483063475
ENST00000619759.1-ENSG00000277281.3:protein_coding	1.0	1.0	0.25	19607.843137254902	0.0818893779322539	11:hsa;ENST00000619759.1-ENSG00000277281.3:protein_coding,1036647,1036706,-	4901.9607843137255	0.020472344483063475
