name	unique reads 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35	181004-190521_Brain_S35 (mult. map. adj.)	181004-190521_Brain_S35181004-190521_Brain_S35(lib)	181004-190521_Brain_S35181004-190521_Brain_S35(total)	coordinateString 181004-190521_Brain_S35 181004-190521_Brain_S35	181004-190521_Brain_S35 (lib)	181004-190521_Brain_S35 (total)
ENST00000390856.1-ENSG00000212158.1:snoRNA	86.0	2547.0	2547.0	155894.23430040397	85.69834867660148	3:hsa;ENST00000390856.1-ENSG00000212158.1:snoRNA,184325696,184325755,+	155894.23430040397	85.69834867660148
ENST00000390981.1-ENSG00000212283.1:snoRNA	35.0	942.0	942.0	57656.99596033787	31.69526676614001	2:hsa;ENST00000390981.1-ENSG00000212283.1:snoRNA,101272990,101273049,-	57656.99596033787	31.69526676614001
ENST00000411292.1-ENSG00000223224.1:snoRNA	53.0	728.0	728.0	44558.69751499572	24.494855844745143	16:hsa;ENST00000411292.1-ENSG00000223224.1:snoRNA,71758428,71758487,-	44558.69751499572	24.494855844745143
ENST00000362842.1-ENSG00000199712.1:snoRNA	25.0	635.0	635.0	38866.44632145918	21.365705304138963	15:hsa;ENST00000362842.1-ENSG00000199712.1:snoRNA,25172635,25172694,+	38866.44632145918	21.365705304138963
ENST00000362761.1-ENSG00000199631.1:snoRNA	25.0	588.0	588.0	35989.71722365039	19.784306643832615	19:hsa;ENST00000362761.1-ENSG00000199631.1:snoRNA,49490615,49490674,+	35989.71722365039	19.784306643832615
ENST00000363090.1-ENSG00000199960.1:snoRNA	30.0	536.0	456.8333333333333	32806.95311543641	18.034674083493677	15:hsa;ENST00000363090.1-ENSG00000199960.1:snoRNA,25194921,25194980,+	27961.398784020894	15.370970666310997
ENST00000363450.1-ENSG00000200320.1:snoRNA	28.0	501.0	250.5	30664.708042600076	16.857036783265546	3:hsa;ENST00000363450.1-ENSG00000200320.1:snoRNA,186787300,186787359,+	15332.354021300038	8.428518391632773
ENST00000363723.1-ENSG00000200593.1:snoRNA	30.0	363.0	221.83333333333331	22218.141755416822	12.213781142366054	15:hsa;ENST00000363723.1-ENSG00000200593.1:snoRNA,25230838,25230897,+	13577.753294976945	7.463977364779255
ENST00000458797.1-ENSG00000238741.1:scaRNA	15.0	358.0	358.0	21912.10674501163	12.045547242333464	3:hsa;ENST00000458797.1-ENSG00000238741.1:scaRNA,160515177,160515236,-	21912.10674501163	12.045547242333464
ENST00000363608.1-ENSG00000200478.1:snoRNA	20.0	350.0	307.33333333333337	21422.45072836333	11.77637300228132	15:hsa;ENST00000363608.1-ENSG00000200478.1:snoRNA,25245478,25245537,+	18810.951972905703	10.34077705533655
ENST00000611300.1-ENSG00000274072.1:sRNA	14.0	315.0	315.0	19280.205655526996	10.598735702053187	11:hsa;ENST00000611300.1-ENSG00000274072.1:sRNA,65506117,65506173,+	19280.205655526996	10.598735702053187
ENST00000365391.1-ENSG00000202261.1:snoRNA	21.0	279.0	137.83333333333334	17076.753580609624	9.387451621818537	15:hsa;ENST00000365391.1-ENSG00000202261.1:snoRNA,25250859,25250918,+	8436.365120169748	4.637647844231739
ENST00000364578.1-ENSG00000201448.1:snoRNA	13.0	279.0	145.5	17076.753580609624	9.387451621818537	1:hsa;ENST00000364578.1-ENSG00000201448.1:snoRNA,36418519,36418578,-	8905.61880279104	4.895606490948377
ENST00000384000.1-ENSG00000206727.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384000.1-ENSG00000206727.1:snoRNA,25062333,25062392,+	1052.220374010787	0.5784277327591119
ENST00000384462.1-ENSG00000207191.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384462.1-ENSG00000207191.1:snoRNA,25062333,25062392,+	1052.220374010787	0.5784277327591119
ENST00000384462.1-ENSG00000207191.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384462.1-ENSG00000207191.1:snoRNA,25073107,25073166,+	1052.220374010787	0.5784277327591119
ENST00000384404.1-ENSG00000207133.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384404.1-ENSG00000207133.1:snoRNA,25067788,25067847,+	1052.220374010787	0.5784277327591119
ENST00000384287.1-ENSG00000207014.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384287.1-ENSG00000207014.1:snoRNA,25056860,25056919,+	1052.220374010787	0.5784277327591119
ENST00000384000.1-ENSG00000206727.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384000.1-ENSG00000206727.1:snoRNA,25056860,25056919,+	1052.220374010787	0.5784277327591119
ENST00000384287.1-ENSG00000207014.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384287.1-ENSG00000207014.1:snoRNA,25062333,25062392,+	1052.220374010787	0.5784277327591119
ENST00000384287.1-ENSG00000207014.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384287.1-ENSG00000207014.1:snoRNA,25073107,25073166,+	1052.220374010787	0.5784277327591119
ENST00000384287.1-ENSG00000207014.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384287.1-ENSG00000207014.1:snoRNA,25067788,25067847,+	1052.220374010787	0.5784277327591119
ENST00000384000.1-ENSG00000206727.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384000.1-ENSG00000206727.1:snoRNA,25067788,25067847,+	1052.220374010787	0.5784277327591119
ENST00000384404.1-ENSG00000207133.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384404.1-ENSG00000207133.1:snoRNA,25056860,25056919,+	1052.220374010787	0.5784277327591119
ENST00000384000.1-ENSG00000206727.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384000.1-ENSG00000206727.1:snoRNA,25073107,25073166,+	1052.220374010787	0.5784277327591119
ENST00000384462.1-ENSG00000207191.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384462.1-ENSG00000207191.1:snoRNA,25067788,25067847,+	1052.220374010787	0.5784277327591119
ENST00000384404.1-ENSG00000207133.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384404.1-ENSG00000207133.1:snoRNA,25062333,25062392,+	1052.220374010787	0.5784277327591119
ENST00000384404.1-ENSG00000207133.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384404.1-ENSG00000207133.1:snoRNA,25073107,25073166,+	1052.220374010787	0.5784277327591119
ENST00000384462.1-ENSG00000207191.1:snoRNA	16.0	276.0	17.191176470588236	16893.132574366507	9.286511281798983	15:hsa;ENST00000384462.1-ENSG00000207191.1:snoRNA,25056860,25056919,+	1052.220374010787	0.5784277327591119
ENST00000363548.1-ENSG00000200418.1:snoRNA	24.0	274.0	152.5	16770.718570204433	9.219217721785947	3:hsa;ENST00000363548.1-ENSG00000200418.1:snoRNA,186786323,186786382,+	9334.067817358307	5.131133950994004
