name	unique reads 32160790_EXO_S27 32160790_EXO_S27	32160790_EXO_S27	32160790_EXO_S27 (mult. map. adj.)	32160790_EXO_S2732160790_EXO_S27(lib)	32160790_EXO_S2732160790_EXO_S27(total)	coordinateString 32160790_EXO_S27 32160790_EXO_S27	32160790_EXO_S27 (lib)	32160790_EXO_S27 (total)
URS000005D9C4_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8444007,8444066,+	19675.595709832513	56.182868901861774
URS000008D842_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8216738,8216797,+	19675.595709832513	56.182868901861774
URS0000086682_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8399772,8399831,+	19675.595709832513	56.182868901861774
URS0000086682_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8444007,8444066,+	19675.595709832513	56.182868901861774
URS00000A5ABE_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8216738,8216797,+	19675.595709832513	56.182868901861774
URS000008D842_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8444007,8444066,+	19675.595709832513	56.182868901861774
URS0000086682_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8216738,8216797,+	19675.595709832513	56.182868901861774
URS000005D9C4_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8216738,8216797,+	19675.595709832513	56.182868901861774
URS000003B35A_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8444007,8444066,+	19675.595709832513	56.182868901861774
URS00000A5ABE_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8399772,8399831,+	19675.595709832513	56.182868901861774
URS00000A5ABE_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8444007,8444066,+	19675.595709832513	56.182868901861774
URS000008D842_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8399772,8399831,+	19675.595709832513	56.182868901861774
URS000003B35A_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8216738,8216797,+	19675.595709832513	56.182868901861774
URS000003B35A_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8399772,8399831,+	19675.595709832513	56.182868901861774
URS000005D9C4_9606:rRNA:Homo_sapiens	109.0	5586.0	372.4	295133.9356474877	842.7430335279266	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8399772,8399831,+	19675.595709832513	56.182868901861774
URS0000007D24_9606:otherRNA:Homo_sapiens	32.0	2833.0	2833.0	149680.35082157765	427.40619656008164	7:hsa;URS0000007D24_9606:otherRNA:Homo_sapiens,148963315,148963374,+	149680.35082157765	427.40619656008164
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	52.0	2199.0	274.875	116183.23030591219	331.7565217916059	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161447240,161447299,-	14522.903788239024	41.46956522395074
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	52.0	2199.0	274.875	116183.23030591219	331.7565217916059	6:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,125780259,125780318,-	14522.903788239024	41.46956522395074
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	52.0	2199.0	274.875	116183.23030591219	331.7565217916059	6:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,28982199,28982258,+	14522.903788239024	41.46956522395074
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	52.0	2199.0	274.875	116183.23030591219	331.7565217916059	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,248874248,248874307,+	14522.903788239024	41.46956522395074
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	52.0	2199.0	274.875	116183.23030591219	331.7565217916059	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161462031,161462090,-	14522.903788239024	41.46956522395074
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	52.0	2199.0	274.875	116183.23030591219	331.7565217916059	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161469411,161469470,-	14522.903788239024	41.46956522395074
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	52.0	2199.0	274.875	116183.23030591219	331.7565217916059	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,146035692,146035751,+	14522.903788239024	41.46956522395074
