name	unique reads 32151750_EXO_S14 32151750_EXO_S14	32151750_EXO_S14	32151750_EXO_S14 (mult. map. adj.)	32151750_EXO_S1432151750_EXO_S14(lib)	32151750_EXO_S1432151750_EXO_S14(total)	coordinateString 32151750_EXO_S14 32151750_EXO_S14	32151750_EXO_S14 (lib)	32151750_EXO_S14 (total)
URS0000086682_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8444007,8444066,+	18740.989088799626	88.73013755392817
URS000005D9C4_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8444007,8444066,+	18740.989088799626	88.73013755392817
URS000005D9C4_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8216738,8216797,+	18740.989088799626	88.73013755392817
URS00000A5ABE_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8216738,8216797,+	18740.989088799626	88.73013755392817
URS0000086682_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8399772,8399831,+	18740.989088799626	88.73013755392817
URS000008D842_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8216738,8216797,+	18740.989088799626	88.73013755392817
URS000008D842_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8444007,8444066,+	18740.989088799626	88.73013755392817
URS00000A5ABE_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8399772,8399831,+	18740.989088799626	88.73013755392817
URS000008D842_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8399772,8399831,+	18740.989088799626	88.73013755392817
URS00000A5ABE_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8444007,8444066,+	18740.989088799626	88.73013755392817
URS000005D9C4_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8399772,8399831,+	18740.989088799626	88.73013755392817
URS000003B35A_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8399772,8399831,+	18740.989088799626	88.73013755392817
URS000003B35A_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8444007,8444066,+	18740.989088799626	88.73013755392817
URS000003B35A_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8216738,8216797,+	18740.989088799626	88.73013755392817
URS0000086682_9606:rRNA:Homo_sapiens	174.0	10984.0	732.2666666666677	281114.836331994	1330.9520633089207	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8216738,8216797,+	18740.989088799626	88.73013755392817
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	85.0	6018.0	1002.999999999999	154019.39958539145	729.2124469221673	21:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,8400660,8400689,+	25669.89993089855	121.53540782036109
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	85.0	6018.0	1002.999999999999	154019.39958539145	729.2124469221673	21:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,8444892,8444921,+	25669.89993089855	121.53540782036109
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	85.0	6018.0	1002.999999999999	154019.39958539145	729.2124469221673	11:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,77886522,77886551,+	25669.89993089855	121.53540782036109
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	85.0	6018.0	1002.999999999999	154019.39958539145	729.2124469221673	1:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,237603101,237603130,+	25669.89993089855	121.53540782036109
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	85.0	6018.0	1002.999999999999	154019.39958539145	729.2124469221673	7:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,69062491,69062520,+	25669.89993089855	121.53540782036109
URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens	85.0	6018.0	1002.999999999999	154019.39958539145	729.2124469221673	21:hsa;URS0000033B5D_9606_piR-36063:piRNA:Homo_sapiens,8217622,8217651,+	25669.89993089855	121.53540782036109
URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens	42.0	3263.0	466.1428571428574	83510.35241727025	395.3838840656417	17:hsa;URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens,8186866,8186896,+	11930.050345324327	56.48341200937742
URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens	42.0	3263.0	466.1428571428574	83510.35241727025	395.3838840656417	6:hsa;URS00000173B3_9606_piR-34440:piRNA:Homo_sapiens,28213037,28213067,+	11930.050345324327	56.48341200937742
