name	unique reads 180919-190527_Brain_S35 180919-190527_Brain_S35	180919-190527_Brain_S35	180919-190527_Brain_S35 (mult. map. adj.)	180919-190527_Brain_S35180919-190527_Brain_S35(lib)	180919-190527_Brain_S35180919-190527_Brain_S35(total)	coordinateString 180919-190527_Brain_S35 180919-190527_Brain_S35	180919-190527_Brain_S35 (lib)	180919-190527_Brain_S35 (total)
URS000007E37F_9606_tRNA-Arg (anticodon TCT) 4-1:tRNA:Homo_sapiens	69.0	26516.0	26516.0	331023.80684868235	1621.1389277421772	1:hsa;URS000007E37F_9606_tRNA-Arg (anticodon TCT) 4-1:tRNA:Homo_sapiens,159141625,159141684,-	331023.80684868235	1621.1389277421772
URS0000027F06_9606_tRNA-Ser:tRNA:Homo_sapiens	212.0	6595.0	1651.55	82331.49819607256	403.2060351659247	MT:hsa;URS0000027F06_9606_tRNA-Ser:tRNA:Homo_sapiens,12207,12265,+	20617.829544461507	100.97269558427337
URS0000050C0F_9606_tRNA-Ser:tRNA:Homo_sapiens	212.0	6595.0	1651.55	82331.49819607256	403.2060351659247	MT:hsa;URS0000050C0F_9606_tRNA-Ser:tRNA:Homo_sapiens,12207,12265,+	20617.829544461507	100.97269558427337
URS000003F315_9606_tRNA-Ser:tRNA:Homo_sapiens	212.0	6595.0	1651.55	82331.49819607256	403.2060351659247	MT:hsa;URS000003F315_9606_tRNA-Ser:tRNA:Homo_sapiens,12207,12265,+	20617.829544461507	100.97269558427337
URS0000024989_9606_piR-34531:piRNA:Homo_sapiens	161.0	6011.0	1502.75	75040.8848607418	367.5013612406934	MT:hsa;URS0000024989_9606_piR-34531:piRNA:Homo_sapiens,12207,12235,+	18760.22121518545	91.87534031017336
URS000008BA3B_9606_tRNA-Asn:tRNA:Homo_sapiens	89.0	4344.0	434.67500000000024	54230.17864499457	265.5840813890488	MT:hsa;URS000008BA3B_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5426.450944409076	26.5752211274827
URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens	89.0	4344.0	434.67500000000024	54230.17864499457	265.5840813890488	1:hsa;URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens,630840,630899,-	5426.450944409076	26.5752211274827
URS00000601BA_9606_tRNA-Asn:tRNA:Homo_sapiens	89.0	4344.0	434.67500000000024	54230.17864499457	265.5840813890488	MT:hsa;URS00000601BA_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5426.450944409076	26.5752211274827
URS00000C8C12_9606_tRNA-Asn:tRNA:Homo_sapiens	89.0	4344.0	434.67500000000024	54230.17864499457	265.5840813890488	MT:hsa;URS00000C8C12_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5426.450944409076	26.5752211274827
URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens	89.0	4344.0	434.67500000000024	54230.17864499457	265.5840813890488	MT:hsa;URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5426.450944409076	26.5752211274827
