name	unique reads 180919-190527_Brain_S35 180919-190527_Brain_S35	180919-190527_Brain_S35	180919-190527_Brain_S35 (mult. map. adj.)	180919-190527_Brain_S35180919-190527_Brain_S35(lib)	180919-190527_Brain_S35180919-190527_Brain_S35(total)	coordinateString 180919-190527_Brain_S35 180919-190527_Brain_S35	180919-190527_Brain_S35 (lib)	180919-190527_Brain_S35 (total)
ENST00000390856.1-ENSG00000212158.1:snoRNA	41.0	1455.0	1455.0	153448.6395275258	88.95599411166344	3:hsa;ENST00000390856.1-ENSG00000212158.1:snoRNA,184325696,184325755,+	153448.6395275258	88.95599411166344
ENST00000363090.1-ENSG00000199960.1:snoRNA	23.0	391.0	331.0	41236.02615481966	23.905012850625706	15:hsa;ENST00000363090.1-ENSG00000199960.1:snoRNA,25194921,25194980,+	34908.24720523096	20.236724433649897
ENST00000362842.1-ENSG00000199712.1:snoRNA	11.0	363.0	363.0	38283.062645011596	22.193144922703663	15:hsa;ENST00000362842.1-ENSG00000199712.1:snoRNA,25172635,25172694,+	38283.062645011596	22.193144922703663
ENST00000611300.1-ENSG00000274072.1:sRNA	15.0	298.0	298.0	31427.968782957178	18.2191658043132	11:hsa;ENST00000611300.1-ENSG00000274072.1:sRNA,65506117,65506173,+	31427.968782957178	18.2191658043132
ENST00000363723.1-ENSG00000200593.1:snoRNA	18.0	268.0	173.5	28264.079308162833	16.385021595825293	15:hsa;ENST00000363723.1-ENSG00000200593.1:snoRNA,25230838,25230897,+	18297.82746256064	10.60746733908839
ENST00000362761.1-ENSG00000199631.1:snoRNA	8.0	261.0	261.0	27525.838430710817	15.957054613844782	19:hsa;ENST00000362761.1-ENSG00000199631.1:snoRNA,49490615,49490674,+	27525.838430710817	15.957054613844782
ENST00000390981.1-ENSG00000212283.1:snoRNA	9.0	254.0	254.0	26787.597553258805	15.52908763186427	2:hsa;ENST00000390981.1-ENSG00000212283.1:snoRNA,101272990,101273049,-	26787.597553258805	15.52908763186427
ENST00000458797.1-ENSG00000238741.1:scaRNA	10.0	243.0	243.0	25627.50474583421	14.856568088752038	3:hsa;ENST00000458797.1-ENSG00000238741.1:scaRNA,160515177,160515236,-	25627.50474583421	14.856568088752038
ENST00000363694.1-ENSG00000200564.1:snoRNA	9.0	241.0	240.5	25416.57878084792	14.734291808186178	15:hsa;ENST00000363694.1-ENSG00000200564.1:snoRNA,25241746,25241805,+	25363.847289601348	14.703722738044712
ENST00000384729.1-ENSG00000207460.1:snoRNA	10.0	212.0	8.192535612535613	22358.152288546717	12.961285739981202	15:hsa;ENST00000384729.1-ENSG00000207460.1:snoRNA,25087662,25087721,+	864.0092398793095	0.5008763915521037
ENST00000383894.1-ENSG00000206621.1:snoRNA	10.0	212.0	8.192535612535613	22358.152288546717	12.961285739981202	15:hsa;ENST00000383894.1-ENSG00000206621.1:snoRNA,25087662,25087721,+	864.0092398793095	0.5008763915521037
ENST00000383929.1-ENSG00000206656.1:snoRNA	10.0	212.0	8.192535612535613	22358.152288546717	12.961285739981202	15:hsa;ENST00000383929.1-ENSG00000206656.1:snoRNA,25083588,25083647,+	864.0092398793095	0.5008763915521037
ENST00000383894.1-ENSG00000206621.1:snoRNA	10.0	212.0	8.192535612535613	22358.152288546717	12.961285739981202	15:hsa;ENST00000383894.1-ENSG00000206621.1:snoRNA,25081287,25081346,+	864.0092398793095	0.5008763915521037
ENST00000384729.1-ENSG00000207460.1:snoRNA	10.0	212.0	8.192535612535613	22358.152288546717	12.961285739981202	15:hsa;ENST00000384729.1-ENSG00000207460.1:snoRNA,25080142,25080201,+	864.0092398793095	0.5008763915521037
ENST00000384529.1-ENSG00000278715.1:snoRNA	10.0	212.0	8.192535612535613	22358.152288546717	12.961285739981202	15:hsa;ENST00000384529.1-ENSG00000278715.1:snoRNA,25083588,25083647,+	864.0092398793095	0.5008763915521037
ENST00000384445.1-ENSG00000207174.1:snoRNA	10.0	212.0	8.192535612535613	22358.152288546717	12.961285739981202	15:hsa;ENST00000384445.1-ENSG00000207174.1:snoRNA,25083588,25083647,+	864.0092398793095	0.5008763915521037
ENST00000384529.1-ENSG00000278715.1:snoRNA	10.0	212.0	8.192535612535613	22358.152288546717	12.961285739981202	15:hsa;ENST00000384529.1-ENSG00000278715.1:snoRNA,25080142,25080201,+	864.0092398793095	0.5008763915521037
ENST00000383929.1-ENSG00000206656.1:snoRNA	10.0	212.0	8.192535612535613	22358.152288546717	12.961285739981202	15:hsa;ENST00000383929.1-ENSG00000206656.1:snoRNA,25087662,25087721,+	864.0092398793095	0.5008763915521037
