name	unique reads 32161253_EXO_S18 32161253_EXO_S18	32161253_EXO_S18	32161253_EXO_S18 (mult. map. adj.)	32161253_EXO_S1832161253_EXO_S18(lib)	32161253_EXO_S1832161253_EXO_S18(total)	coordinateString 32161253_EXO_S18 32161253_EXO_S18	32161253_EXO_S18 (lib)	32161253_EXO_S18 (total)
ENST00000439630.5-ENSG00000243958.7:protein_coding	1.0	18.0	9.0	360000.0	2.1298609342800643	6:hsa;ENST00000439630.5-ENSG00000243958.7:protein_coding,32844136,32844195,+	180000.0	1.0649304671400321
ENST00000420182.5-ENSG00000239836.7:protein_coding	1.0	18.0	9.0	360000.0	2.1298609342800643	6:hsa;ENST00000420182.5-ENSG00000239836.7:protein_coding,32844136,32844195,+	180000.0	1.0649304671400321
ENST00000571655.2-ENSG00000260873.6:nonsense_mediated_decay	1.0	15.0	15.0	300000.0	1.7748841119000536	16:hsa;ENST00000571655.2-ENSG00000260873.6:nonsense_mediated_decay,69187147,69187206,+	300000.0	1.7748841119000536
ENST00000414077.5-ENSG00000223680.10:protein_coding	1.0	6.0	3.0	120000.0	0.7099536447600214	6:hsa;ENST00000414077.5-ENSG00000223680.10:protein_coding,30884566,30884625,+	60000.0	0.3549768223800107
ENST00000461551.5-ENSG00000223680.10:processed_transcript	1.0	6.0	3.0	120000.0	0.7099536447600214	6:hsa;ENST00000461551.5-ENSG00000223680.10:processed_transcript,30884556,30884615,+	60000.0	0.3549768223800107
ENST00000464091.5-ENSG00000237051.8:processed_transcript	1.0	6.0	6.0	120000.0	0.7099536447600214	6:hsa;ENST00000464091.5-ENSG00000237051.8:processed_transcript,29632875,29632934,-	120000.0	0.7099536447600214
ENST00000498119.1-ENSG00000227861.9:retained_intron	1.0	3.0	1.5	60000.0	0.3549768223800107	6:hsa;ENST00000498119.1-ENSG00000227861.9:retained_intron,31763620,31763679,+	30000.0	0.17748841119000536
ENST00000491492.1-ENSG00000234951.9:retained_intron	1.0	3.0	1.5	60000.0	0.3549768223800107	6:hsa;ENST00000491492.1-ENSG00000234951.9:retained_intron,31763620,31763679,+	30000.0	0.17748841119000536
ENST00000476989.1-ENSG00000234096.9:processed_transcript	1.0	1.0	1.0	20000.0	0.11832560746000356	6:hsa;ENST00000476989.1-ENSG00000234096.9:processed_transcript,29657048,29657107,+	20000.0	0.11832560746000356
ENST00000630108.2-ENSG00000275744.4:nonsense_mediated_decay	1.0	1.0	1.0	20000.0	0.11832560746000356	22:hsa;ENST00000630108.2-ENSG00000275744.4:nonsense_mediated_decay,23857471,23857530,+	20000.0	0.11832560746000356
