name	unique reads 180913-190529_Brain_S36 180913-190529_Brain_S36	180913-190529_Brain_S36	180913-190529_Brain_S36 (mult. map. adj.)	180913-190529_Brain_S36180913-190529_Brain_S36(lib)	180913-190529_Brain_S36180913-190529_Brain_S36(total)	coordinateString 180913-190529_Brain_S36 180913-190529_Brain_S36	180913-190529_Brain_S36 (lib)	180913-190529_Brain_S36 (total)
URS000007E37F_9606_tRNA-Arg (anticodon TCT) 4-1:tRNA:Homo_sapiens	53.0	6111.0	6111.0	239628.26444984708	1087.489809788049	1:hsa;URS000007E37F_9606_tRNA-Arg (anticodon TCT) 4-1:tRNA:Homo_sapiens,159141625,159141684,-	239628.26444984708	1087.489809788049
URS00000AA031_9606_tRNA-Gln:tRNA:Homo_sapiens	90.0	1633.0	272.16666666666663	64034.19339659635	290.60233339615183	1:hsa;URS00000AA031_9606_tRNA-Gln:tRNA:Homo_sapiens,629511,629570,-	10672.36556609939	48.43372223269197
URS00000433C6_9606_tRNA-Gln:tRNA:Homo_sapiens	90.0	1633.0	272.16666666666663	64034.19339659635	290.60233339615183	1:hsa;URS00000433C6_9606_tRNA-Gln:tRNA:Homo_sapiens,629511,629570,-	10672.36556609939	48.43372223269197
URS00000433C6_9606_tRNA-Gln:tRNA:Homo_sapiens	90.0	1633.0	272.16666666666663	64034.19339659635	290.60233339615183	MT:hsa;URS00000433C6_9606_tRNA-Gln:tRNA:Homo_sapiens,4341,4400,-	10672.36556609939	48.43372223269197
URS00000A0499_9606_tRNA-Gln:tRNA:Homo_sapiens	90.0	1633.0	272.16666666666663	64034.19339659635	290.60233339615183	MT:hsa;URS00000A0499_9606_tRNA-Gln:tRNA:Homo_sapiens,4341,4400,-	10672.36556609939	48.43372223269197
URS00000AA031_9606_tRNA-Gln:tRNA:Homo_sapiens	90.0	1633.0	272.16666666666663	64034.19339659635	290.60233339615183	MT:hsa;URS00000AA031_9606_tRNA-Gln:tRNA:Homo_sapiens,4341,4400,-	10672.36556609939	48.43372223269197
URS00000A0499_9606_tRNA-Gln:tRNA:Homo_sapiens	90.0	1633.0	272.16666666666663	64034.19339659635	290.60233339615183	1:hsa;URS00000A0499_9606_tRNA-Gln:tRNA:Homo_sapiens,629511,629570,-	10672.36556609939	48.43372223269197
URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens	73.0	1491.0	149.19999999999996	58466.002666457534	265.33256527474737	1:hsa;URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens,630840,630899,-	5850.521527723314	26.551052138827828
URS00000601BA_9606_tRNA-Asn:tRNA:Homo_sapiens	73.0	1491.0	149.19999999999996	58466.002666457534	265.33256527474737	1:hsa;URS00000601BA_9606_tRNA-Asn:tRNA:Homo_sapiens,630840,630899,-	5850.521527723314	26.551052138827828
URS000008BA3B_9606_tRNA-Asn:tRNA:Homo_sapiens	73.0	1491.0	149.19999999999996	58466.002666457534	265.33256527474737	1:hsa;URS000008BA3B_9606_tRNA-Asn:tRNA:Homo_sapiens,630840,630899,-	5850.521527723314	26.551052138827828
URS000008BA3B_9606_tRNA-Asn:tRNA:Homo_sapiens	73.0	1491.0	149.19999999999996	58466.002666457534	265.33256527474737	MT:hsa;URS000008BA3B_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5850.521527723314	26.551052138827828
URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens	73.0	1491.0	149.19999999999996	58466.002666457534	265.33256527474737	MT:hsa;URS00000208B4_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5850.521527723314	26.551052138827828
URS00000C8C12_9606_tRNA-Asn:tRNA:Homo_sapiens	73.0	1491.0	149.19999999999996	58466.002666457534	265.33256527474737	MT:hsa;URS00000C8C12_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5850.521527723314	26.551052138827828
URS00000601BA_9606_tRNA-Asn:tRNA:Homo_sapiens	73.0	1491.0	149.19999999999996	58466.002666457534	265.33256527474737	MT:hsa;URS00000601BA_9606_tRNA-Asn:tRNA:Homo_sapiens,5670,5729,-	5850.521527723314	26.551052138827828
URS00000C8C12_9606_tRNA-Asn:tRNA:Homo_sapiens	73.0	1491.0	149.19999999999996	58466.002666457534	265.33256527474737	1:hsa;URS00000C8C12_9606_tRNA-Asn:tRNA:Homo_sapiens,630840,630899,-	5850.521527723314	26.551052138827828
URS000005FBEE_9606_tRNA-Asn:tRNA:Homo_sapiens	70.0	1487.0	148.69999999999996	58309.15222335503	264.62074082062327	1:hsa;URS000005FBEE_9606_tRNA-Asn:tRNA:Homo_sapiens,630841,630900,-	5830.915222335501	26.46207408206232
URS000005FBEE_9606_tRNA-Asn:tRNA:Homo_sapiens	70.0	1487.0	148.69999999999996	58309.15222335503	264.62074082062327	MT:hsa;URS000005FBEE_9606_tRNA-Asn:tRNA:Homo_sapiens,5671,5730,-	5830.915222335501	26.46207408206232
URS000003F315_9606_tRNA-Ser:tRNA:Homo_sapiens	113.0	1431.0	369.2166666666665	56113.24601992001	254.6551984628863	MT:hsa;URS000003F315_9606_tRNA-Ser:tRNA:Homo_sapiens,12207,12265,+	14477.949441873834	65.70436305087722
URS0000050C0F_9606_tRNA-Ser:tRNA:Homo_sapiens	113.0	1431.0	369.2166666666665	56113.24601992001	254.6551984628863	MT:hsa;URS0000050C0F_9606_tRNA-Ser:tRNA:Homo_sapiens,12207,12265,+	14477.949441873834	65.70436305087722
URS0000027F06_9606_tRNA-Ser:tRNA:Homo_sapiens	113.0	1431.0	369.2166666666665	56113.24601992001	254.6551984628863	MT:hsa;URS0000027F06_9606_tRNA-Ser:tRNA:Homo_sapiens,12207,12265,+	14477.949441873834	65.70436305087722
URS000001924B_9606_tRNA-Phe:tRNA:Homo_sapiens	106.0	1282.0	1098.0	50270.567014351815	228.13973754676465	MT:hsa;URS000001924B_9606_tRNA-Phe:tRNA:Homo_sapiens,577,636,+	43055.44663163673	195.3958126570574
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	118.0	1281.0	160.125	50231.35440357619	227.96178143323363	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161454620,161454679,-	6278.9193004470235	28.495222679154203
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	118.0	1281.0	160.125	50231.35440357619	227.96178143323363	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161462031,161462090,-	6278.9193004470235	28.495222679154203
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	118.0	1281.0	160.125	50231.35440357619	227.96178143323363	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161447240,161447299,-	6278.9193004470235	28.495222679154203
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	118.0	1281.0	160.125	50231.35440357619	227.96178143323363	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,146035692,146035751,+	6278.9193004470235	28.495222679154203
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	118.0	1281.0	160.125	50231.35440357619	227.96178143323363	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161469411,161469470,-	6278.9193004470235	28.495222679154203
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	118.0	1281.0	160.125	50231.35440357619	227.96178143323363	6:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,28982199,28982258,+	6278.9193004470235	28.495222679154203
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	118.0	1281.0	160.125	50231.35440357619	227.96178143323363	6:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,125780259,125780318,-	6278.9193004470235	28.495222679154203
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	118.0	1281.0	160.125	50231.35440357619	227.96178143323363	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,248874248,248874307,+	6278.9193004470235	28.495222679154203
URS000000DAFC_9606:snoRNA:Homo_sapiens	47.0	1254.0	1254.0	49172.613912634304	223.15696636789616	15:hsa;URS000000DAFC_9606:snoRNA:Homo_sapiens,25197576,25197635,+	49172.613912634304	223.15696636789616
URS0000024989_9606_piR-34531:piRNA:Homo_sapiens	59.0	1231.0	307.75	48270.72386479492	219.06397575668274	MT:hsa;URS0000024989_9606_piR-34531:piRNA:Homo_sapiens,12207,12235,+	12067.68096619873	54.765993939170684
URS0000007D24_9606:otherRNA:Homo_sapiens	69.0	1188.0	1177.0	46584.581601443024	211.411862874849	7:hsa;URS0000007D24_9606:otherRNA:Homo_sapiens,148963315,148963374,+	46153.242882911145	209.45434562600778
URS00000C9B94_9606_tRNA-Leu:tRNA:Homo_sapiens	83.0	1137.0	284.25	44584.73845188613	202.33610108476708	MT:hsa;URS00000C9B94_9606_tRNA-Leu:tRNA:Homo_sapiens,3230,3289,+	11146.184612971532	50.58402527119177
URS00000C04C6_9606_tRNA-Leu:tRNA:Homo_sapiens	83.0	1137.0	284.25	44584.73845188613	202.33610108476708	MT:hsa;URS00000C04C6_9606_tRNA-Leu:tRNA:Homo_sapiens,3230,3289,+	11146.184612971532	50.58402527119177
URS000005981D_9606_tRNA-Leu:tRNA:Homo_sapiens	83.0	1137.0	284.25	44584.73845188613	202.33610108476708	MT:hsa;URS000005981D_9606_tRNA-Leu:tRNA:Homo_sapiens,3230,3289,+	11146.184612971532	50.58402527119177
URS000003C478_9606_tRNA-Leu:tRNA:Homo_sapiens	83.0	1137.0	284.25	44584.73845188613	202.33610108476708	MT:hsa;URS000003C478_9606_tRNA-Leu:tRNA:Homo_sapiens,3229,3288,+	11146.184612971532	50.58402527119177
URS00000AED6F_9606_tRNA-Gly (anticodon TCC) 1-1:tRNA:Homo_sapiens	59.0	1096.0	1096.0	42977.02141008549	195.03990042999536	19:hsa;URS00000AED6F_9606_tRNA-Gly (anticodon TCC) 1-1:tRNA:Homo_sapiens,4724070,4724129,+	42977.02141008549	195.03990042999536
URS0000005270_9606:rRNA:Homo_sapiens	53.0	865.0	216.25	33918.90832091601	153.93203820433027	21:hsa;URS0000005270_9606:rRNA:Homo_sapiens,8212571,8212630,+	8479.727080229002	38.48300955108257
URS0000005270_9606:rRNA:Homo_sapiens	53.0	865.0	216.25	33918.90832091601	153.93203820433027	21:hsa;URS0000005270_9606:rRNA:Homo_sapiens,8256780,8256839,+	8479.727080229002	38.48300955108257
URS0000005270_9606:rRNA:Homo_sapiens	53.0	865.0	216.25	33918.90832091601	153.93203820433027	21:hsa;URS0000005270_9606:rRNA:Homo_sapiens,8395606,8395665,+	8479.727080229002	38.48300955108257
URS0000005270_9606:rRNA:Homo_sapiens	53.0	865.0	216.25	33918.90832091601	153.93203820433027	21:hsa;URS0000005270_9606:rRNA:Homo_sapiens,8439822,8439881,+	8479.727080229002	38.48300955108257
URS00000C6254_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS00000C6254_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS000000C751_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS000000C751_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS000003CDDC_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS000003CDDC_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS000003B288_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS000003B288_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS00000585D0_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS00000585D0_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS0000085EA4_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS0000085EA4_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS0000004905_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS0000004905_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS0000053941_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS0000053941_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS00000142DF_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS00000142DF_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS000006C54D_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS000006C54D_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS000008320B_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS000008320B_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS0000041576_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS0000041576_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS000000E52A_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS000000E52A_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS0000072108_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS0000072108_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
URS0000042CEE_9606:rRNA:Homo_sapiens	45.0	661.0	3.132701421800949	25919.535722688415	117.62899104400267	MT:hsa;URS0000042CEE_9606:rRNA:Homo_sapiens,1671,1730,+	122.84140152932902	0.5574833698767901
