name	unique reads 32150301_EXO_S14 32150301_EXO_S14	32150301_EXO_S14	32150301_EXO_S14 (mult. map. adj.)	32150301_EXO_S1432150301_EXO_S14(lib)	32150301_EXO_S1432150301_EXO_S14(total)	coordinateString 32150301_EXO_S14 32150301_EXO_S14	32150301_EXO_S14 (lib)	32150301_EXO_S14 (total)
URS000003B35A_9606:rRNA:Homo_sapiens	239.0	3703.0	246.86666666666622	448033.87779794313	1051.184420555524	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8216738,8216797,+	29868.92518652949	70.07896137036813
URS000008D842_9606:rRNA:Homo_sapiens	239.0	3703.0	246.86666666666622	448033.87779794313	1051.184420555524	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8399772,8399831,+	29868.92518652949	70.07896137036813
URS000005D9C4_9606:rRNA:Homo_sapiens	239.0	3703.0	246.86666666666622	448033.87779794313	1051.184420555524	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8444007,8444066,+	29868.92518652949	70.07896137036813
URS000003B35A_9606:rRNA:Homo_sapiens	239.0	3703.0	246.86666666666622	448033.87779794313	1051.184420555524	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8399772,8399831,+	29868.92518652949	70.07896137036813
URS000008D842_9606:rRNA:Homo_sapiens	239.0	3703.0	246.86666666666622	448033.87779794313	1051.184420555524	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8444007,8444066,+	29868.92518652949	70.07896137036813
URS0000086682_9606:rRNA:Homo_sapiens	239.0	3703.0	246.86666666666622	448033.87779794313	1051.184420555524	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8444007,8444066,+	29868.92518652949	70.07896137036813
URS000005D9C4_9606:rRNA:Homo_sapiens	239.0	3703.0	246.86666666666622	448033.87779794313	1051.184420555524	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8216738,8216797,+	29868.92518652949	70.07896137036813
URS000005D9C4_9606:rRNA:Homo_sapiens	239.0	3703.0	246.86666666666622	448033.87779794313	1051.184420555524	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8399772,8399831,+	29868.92518652949	70.07896137036813
URS000003B35A_9606:rRNA:Homo_sapiens	239.0	3703.0	246.86666666666622	448033.87779794313	1051.184420555524	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8444007,8444066,+	29868.92518652949	70.07896137036813
URS00000A5ABE_9606:rRNA:Homo_sapiens	239.0	3703.0	246.86666666666622	448033.87779794313	1051.184420555524	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8216738,8216797,+	29868.92518652949	70.07896137036813
