name	unique reads 180322-190603_Brain_S36 180322-190603_Brain_S36	180322-190603_Brain_S36	180322-190603_Brain_S36 (mult. map. adj.)	180322-190603_Brain_S36180322-190603_Brain_S36(lib)	180322-190603_Brain_S36180322-190603_Brain_S36(total)	coordinateString 180322-190603_Brain_S36 180322-190603_Brain_S36	180322-190603_Brain_S36 (lib)	180322-190603_Brain_S36 (total)
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	115.0	1442.0	180.25	96216.72115833723	263.2910393952413	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,146035692,146035751,+	12027.090144792153	32.91137992440516
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	115.0	1442.0	180.25	96216.72115833723	263.2910393952413	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161454620,161454679,-	12027.090144792153	32.91137992440516
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	115.0	1442.0	180.25	96216.72115833723	263.2910393952413	6:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,125780259,125780318,-	12027.090144792153	32.91137992440516
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	115.0	1442.0	180.25	96216.72115833723	263.2910393952413	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161462031,161462090,-	12027.090144792153	32.91137992440516
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	115.0	1442.0	180.25	96216.72115833723	263.2910393952413	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161469411,161469470,-	12027.090144792153	32.91137992440516
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	115.0	1442.0	180.25	96216.72115833723	263.2910393952413	6:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,28982199,28982258,+	12027.090144792153	32.91137992440516
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	115.0	1442.0	180.25	96216.72115833723	263.2910393952413	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,248874248,248874307,+	12027.090144792153	32.91137992440516
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	115.0	1442.0	180.25	96216.72115833723	263.2910393952413	1:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,161447240,161447299,-	12027.090144792153	32.91137992440516
URS0000050C0F_9606_tRNA-Ser:tRNA:Homo_sapiens	113.0	1353.0	351.66666666666646	90278.24114232334	247.04076026474442	MT:hsa;URS0000050C0F_9606_tRNA-Ser:tRNA:Homo_sapiens,12207,12265,+	23464.780587620367	64.2099044294913
URS000003F315_9606_tRNA-Ser:tRNA:Homo_sapiens	113.0	1353.0	351.66666666666646	90278.24114232334	247.04076026474442	MT:hsa;URS000003F315_9606_tRNA-Ser:tRNA:Homo_sapiens,12207,12265,+	23464.780587620367	64.2099044294913
