name	unique reads 32161000_EXO_S17	32161000_EXO_S17	read count (mult. map. adj.)	32161000_EXO_S1732161000_EXO_S17(lib)	RPM (total)	coordinateString 32161000_EXO_S17	32161000_EXO_S17 (lib)	RPM_adj (total)
URS000003B35A_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8216738,8216797,+	26879.852518878415	99.37477251735794
URS00000A5ABE_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8444007,8444066,+	26879.852518878415	99.37477251735794
URS0000086682_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8444007,8444066,+	26879.852518878415	99.37477251735794
URS000008D842_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8444007,8444066,+	26879.852518878415	99.37477251735794
URS000005D9C4_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8444007,8444066,+	26879.852518878415	99.37477251735794
URS000005D9C4_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8399772,8399831,+	26879.852518878415	99.37477251735794
URS00000A5ABE_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8399772,8399831,+	26879.852518878415	99.37477251735794
URS000008D842_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8399772,8399831,+	26879.852518878415	99.37477251735794
URS00000A5ABE_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8216738,8216797,+	26879.852518878415	99.37477251735794
URS0000086682_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8216738,8216797,+	26879.852518878415	99.37477251735794
URS000005D9C4_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8216738,8216797,+	26879.852518878415	99.37477251735794
URS000003B35A_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8399772,8399831,+	26879.852518878415	99.37477251735794
URS000003B35A_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8444007,8444066,+	26879.852518878415	99.37477251735794
URS000008D842_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8216738,8216797,+	26879.852518878415	99.37477251735794
URS0000086682_9606:rRNA:Homo_sapiens	305.0	11373.0	758.2000000000035	403197.7877831744	1490.6215877603624	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8399772,8399831,+	26879.852518878415	99.37477251735794
URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens	140.0	5815.0	726.875	206154.50065586556	762.1528649280319	6:hsa;URS000004D273_9606_tRNA-Glu:tRNA:Homo_sapiens,28982199,28982258,+	25769.312581983195	95.26910811600399
