name	unique reads 32160526_EXO_S15	32160526_EXO_S15	read count (mult. map. adj.)	32160526_EXO_S1532160526_EXO_S15(lib)	RPM (total)	coordinateString 32160526_EXO_S15	32160526_EXO_S15 (lib)	RPM_adj (total)
URS000008D842_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8444007,8444066,+	41950.12629859653	139.99402705672338
URS000008D842_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8399772,8399831,+	41950.12629859653	139.99402705672338
URS000005D9C4_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8444007,8444066,+	41950.12629859653	139.99402705672338
URS00000A5ABE_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8444007,8444066,+	41950.12629859653	139.99402705672338
URS000005D9C4_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8216738,8216797,+	41950.12629859653	139.99402705672338
URS000005D9C4_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8399772,8399831,+	41950.12629859653	139.99402705672338
URS0000086682_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8444007,8444066,+	41950.12629859653	139.99402705672338
URS000003B35A_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8444007,8444066,+	41950.12629859653	139.99402705672338
URS000003B35A_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8399772,8399831,+	41950.12629859653	139.99402705672338
URS00000A5ABE_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8399772,8399831,+	41950.12629859653	139.99402705672338
URS0000086682_9606:rRNA:Homo_sapiens	175.0	11044.0	736.2666666666677	629251.894478947	2099.910405850848	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8216738,8216797,+	41950.12629859653	139.99402705672338
