name	unique reads 32170440_EXO_S27	32170440_EXO_S27	read count (mult. map. adj.)	32170440_EXO_S2732170440_EXO_S27(lib)	RPM (total)	coordinateString 32170440_EXO_S27	32170440_EXO_S27 (lib)	RPM_adj (total)
URS000008D842_9606:rRNA:Homo_sapiens	178.0	9226.0	615.0666666666675	379389.75244674727	857.9285720994301	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8444007,8444066,+	25292.65016311652	57.19523813996208
URS0000086682_9606:rRNA:Homo_sapiens	178.0	9226.0	615.0666666666675	379389.75244674727	857.9285720994301	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8216738,8216797,+	25292.65016311652	57.19523813996208
URS00000A5ABE_9606:rRNA:Homo_sapiens	178.0	9226.0	615.0666666666675	379389.75244674727	857.9285720994301	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8444007,8444066,+	25292.65016311652	57.19523813996208
URS000005D9C4_9606:rRNA:Homo_sapiens	178.0	9226.0	615.0666666666675	379389.75244674727	857.9285720994301	21:hsa;URS000005D9C4_9606:rRNA:Homo_sapiens,8399772,8399831,+	25292.65016311652	57.19523813996208
URS0000086682_9606:rRNA:Homo_sapiens	178.0	9226.0	615.0666666666675	379389.75244674727	857.9285720994301	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8399772,8399831,+	25292.65016311652	57.19523813996208
URS0000086682_9606:rRNA:Homo_sapiens	178.0	9226.0	615.0666666666675	379389.75244674727	857.9285720994301	21:hsa;URS0000086682_9606:rRNA:Homo_sapiens,8444007,8444066,+	25292.65016311652	57.19523813996208
URS00000A5ABE_9606:rRNA:Homo_sapiens	178.0	9226.0	615.0666666666675	379389.75244674727	857.9285720994301	21:hsa;URS00000A5ABE_9606:rRNA:Homo_sapiens,8399772,8399831,+	25292.65016311652	57.19523813996208
URS000003B35A_9606:rRNA:Homo_sapiens	178.0	9226.0	615.0666666666675	379389.75244674727	857.9285720994301	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8399772,8399831,+	25292.65016311652	57.19523813996208
URS000003B35A_9606:rRNA:Homo_sapiens	178.0	9226.0	615.0666666666675	379389.75244674727	857.9285720994301	21:hsa;URS000003B35A_9606:rRNA:Homo_sapiens,8444007,8444066,+	25292.65016311652	57.19523813996208
URS000008D842_9606:rRNA:Homo_sapiens	178.0	9226.0	615.0666666666675	379389.75244674727	857.9285720994301	21:hsa;URS000008D842_9606:rRNA:Homo_sapiens,8216738,8216797,+	25292.65016311652	57.19523813996208
