name	unique reads 32160079_EXO_S13	32160079_EXO_S13	read count (mult. map. adj.)	32160079_EXO_S1332160079_EXO_S13(lib)	RPM (total)	coordinateString 32160079_EXO_S13	32160079_EXO_S13 (lib)	RPM_adj (total)
ENST00000629478.1-ENSG00000281499.1:snRNA	4.0	147.0	17.58888888888889	332579.185520362	22.448375608053194	1:hsa;ENST00000629478.1-ENSG00000281499.1:snRNA,210374208,210374267,-	39793.8662644545	2.6859998932387152
ENST00000362507.1-ENSG00000199377.1:snRNA	4.0	147.0	17.58888888888889	332579.185520362	22.448375608053194	1:hsa;ENST00000362507.1-ENSG00000199377.1:snRNA,44721843,44721902,-	39793.8662644545	2.6859998932387152
ENST00000364102.1-ENSG00000200972.1:snRNA	4.0	147.0	17.58888888888889	332579.185520362	22.448375608053194	1:hsa;ENST00000364102.1-ENSG00000200972.1:snRNA,210374208,210374267,-	39793.8662644545	2.6859998932387152
ENST00000363299.1-ENSG00000200169.1:snRNA	3.0	137.0	14.255555555555555	309954.7511312217	20.921275226552975	1:hsa;ENST00000363299.1-ENSG00000200169.1:snRNA,44731111,44731170,-	32252.38813474107	2.176966432738643
ENST00000362477.1-ENSG00000199347.1:snRNA	3.0	137.0	14.255555555555555	309954.7511312217	20.921275226552975	1:hsa;ENST00000362477.1-ENSG00000199347.1:snRNA,11908152,11908211,+	32252.38813474107	2.176966432738643
ENST00000362698.1-ENSG00000199568.1:snRNA	3.0	137.0	14.255555555555555	309954.7511312217	20.921275226552975	15:hsa;ENST00000362698.1-ENSG00000199568.1:snRNA,65296051,65296110,+	32252.38813474107	2.176966432738643
ENST00000364931.1-ENSG00000201801.1:snRNA	3.0	137.0	14.255555555555555	309954.7511312217	20.921275226552975	1:hsa;ENST00000364931.1-ENSG00000201801.1:snRNA,11909868,11909927,-	32252.38813474107	2.176966432738643
ENST00000363286.1-ENSG00000200156.1:snRNA	3.0	137.0	14.255555555555555	309954.7511312217	20.921275226552975	15:hsa;ENST00000363286.1-ENSG00000200156.1:snRNA,65304677,65304736,+	32252.38813474107	2.176966432738643
ENST00000365574.1-ENSG00000202444.1:snRNA	3.0	137.0	14.255555555555555	309954.7511312217	20.921275226552975	1:hsa;ENST00000365574.1-ENSG00000202444.1:snRNA,44819938,44819997,-	32252.38813474107	2.176966432738643
ENST00000516712.1-ENSG00000252521.1:snRNA	2.0	87.0	8.7	196832.57918552036	13.28577331905189	9:hsa;ENST00000516712.1-ENSG00000252521.1:snRNA,132421641,132421690,+	19683.257918552034	1.3285773319051888
ENST00000459154.1-ENSG00000238941.1:snRNA	3.0	60.0	45.0	135746.60633484164	9.162602289001303	15:hsa;ENST00000459154.1-ENSG00000238941.1:snRNA,45354826,45354885,-	101809.95475113123	6.871951716750978
ENST00000410144.1-ENSG00000222076.1:snRNA	2.0	58.0	29.0	131221.71945701356	8.85718221270126	15:hsa;ENST00000410144.1-ENSG00000222076.1:snRNA,95745804,95745863,+	65610.85972850678	4.42859110635063
ENST00000516403.1-ENSG00000252212.1:snRNA	2.0	58.0	29.0	131221.71945701356	8.85718221270126	17:hsa;ENST00000516403.1-ENSG00000252212.1:snRNA,59129399,59129458,-	65610.85972850678	4.42859110635063
ENST00000410482.1-ENSG00000222414.1:snRNA	4.0	48.0	47.5	108597.2850678733	7.330081831201043	10:hsa;ENST00000410482.1-ENSG00000222414.1:snRNA,101364976,101365035,-	107466.06334841628	7.253726812126032
ENST00000516209.1-ENSG00000252018.1:snRNA	4.0	35.0	17.333333333333332	79185.52036199094	5.344851335250761	1:hsa;ENST00000516209.1-ENSG00000252018.1:snRNA,52754322,52754381,+	39215.6862745098	2.6469739946003763
ENST00000613956.1-ENSG00000278774.1:snRNA	4.0	35.0	17.333333333333332	79185.52036199094	5.344851335250761	17:hsa;ENST00000613956.1-ENSG00000278774.1:snRNA,43273233,43273292,-	39215.6862745098	2.6469739946003763
ENST00000616984.1-ENSG00000275948.1:sRNA	1.0	30.0	30.0	67873.30316742082	4.581301144500651	11:hsa;ENST00000616984.1-ENSG00000275948.1:sRNA,65445541,65445598,+	67873.30316742082	4.581301144500651
ENST00000384247.1-ENSG00000206974.1:snRNA	1.0	30.0	15.0	67873.30316742082	4.581301144500651	6:hsa;ENST00000384247.1-ENSG00000206974.1:snRNA,108292766,108292825,+	33936.65158371041	2.2906505722503256
ENST00000661134.1-ENSG00000227906.8:lncRNA	1.0	24.0	24.0	54298.64253393665	3.6650409156005215	20:hsa;ENST00000661134.1-ENSG00000227906.8:lncRNA,10028967,10029026,-	54298.64253393665	3.6650409156005215
ENST00000411292.1-ENSG00000223224.1:snoRNA	2.0	19.0	19.0	42986.42533936651	2.901490724850413	16:hsa;ENST00000411292.1-ENSG00000223224.1:snoRNA,71758428,71758487,-	42986.42533936651	2.901490724850413
ENST00000384710.1-ENSG00000207441.1:snRNA	2.0	2.0	0.75	4524.886877828054	0.3054200763000434	16:hsa;ENST00000384710.1-ENSG00000207441.1:snRNA,62187587,62187646,-	1696.8325791855202	0.1145325286125163
ENST00000619197.1-ENSG00000274755.1:snRNA	2.0	2.0	1.0	4524.886877828054	0.3054200763000434	9:hsa;ENST00000619197.1-ENSG00000274755.1:snRNA,115734392,115734451,+	2262.443438914027	0.1527100381500217
ENST00000434589.1-ENSG00000229925.1:lncRNA	2.0	2.0	2.0	4524.886877828054	0.3054200763000434	21:hsa;ENST00000434589.1-ENSG00000229925.1:lncRNA,38888772,38888831,+	4524.886877828054	0.3054200763000434
ENST00000516659.1-ENSG00000252468.1:snRNA	1.0	1.0	0.25	2262.443438914027	0.1527100381500217	Y:hsa;ENST00000516659.1-ENSG00000252468.1:snRNA,5019076,5019135,+	565.6108597285067	0.03817750953750543
ENST00000410533.1-ENSG00000222465.1:snRNA	1.0	1.0	0.5	2262.443438914027	0.1527100381500217	9:hsa;ENST00000410533.1-ENSG00000222465.1:snRNA,70188691,70188750,-	1131.2217194570135	0.07635501907501085
ENST00000362347.1-ENSG00000199217.1:snRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	11:hsa;ENST00000362347.1-ENSG00000199217.1:snRNA,119656311,119656370,+	2262.443438914027	0.1527100381500217
ENST00000615943.1-ENSG00000277248.1:snRNA	1.0	1.0	0.125	2262.443438914027	0.1527100381500217	22:hsa;ENST00000615943.1-ENSG00000277248.1:snRNA,10736224,10736283,-	282.80542986425337	0.019088754768752714
ENST00000410697.1-ENSG00000222629.1:snRNA	1.0	1.0	0.125	2262.443438914027	0.1527100381500217	22:hsa;ENST00000410697.1-ENSG00000222629.1:snRNA,10736224,10736283,-	282.80542986425337	0.019088754768752714
ENST00000410508.1-ENSG00000222440.1:snRNA	1.0	1.0	0.25	2262.443438914027	0.1527100381500217	X:hsa;ENST00000410508.1-ENSG00000222440.1:snRNA,91798093,91798152,+	565.6108597285067	0.03817750953750543
ENST00000384285.2-ENSG00000207012.2:snRNA	1.0	1.0	0.25	2262.443438914027	0.1527100381500217	11:hsa;ENST00000384285.2-ENSG00000207012.2:snRNA,72047892,72047951,-	565.6108597285067	0.03817750953750543
ENST00000410508.1-ENSG00000222440.1:snRNA	1.0	1.0	0.25	2262.443438914027	0.1527100381500217	Y:hsa;ENST00000410508.1-ENSG00000222440.1:snRNA,5019076,5019135,+	565.6108597285067	0.03817750953750543
ENST00000516145.1-ENSG00000251954.1:snRNA	1.0	1.0	0.5	2262.443438914027	0.1527100381500217	X:hsa;ENST00000516145.1-ENSG00000251954.1:snRNA,111421549,111421608,-	1131.2217194570135	0.07635501907501085
ENST00000614083.1-ENSG00000274806.1:snRNA	1.0	1.0	0.5	2262.443438914027	0.1527100381500217	9:hsa;ENST00000614083.1-ENSG00000274806.1:snRNA,70188691,70188750,-	1131.2217194570135	0.07635501907501085
ENST00000637108.1-ENSG00000283489.1:snRNA	1.0	1.0	0.5	2262.443438914027	0.1527100381500217	11:hsa;ENST00000637108.1-ENSG00000283489.1:snRNA,132525809,132525868,+	1131.2217194570135	0.07635501907501085
ENST00000383976.1-ENSG00000206703.1:snRNA	1.0	1.0	0.25	2262.443438914027	0.1527100381500217	4:hsa;ENST00000383976.1-ENSG00000206703.1:snRNA,158794637,158794696,-	565.6108597285067	0.03817750953750543
ENST00000384045.1-ENSG00000206772.1:snRNA	1.0	1.0	0.5	2262.443438914027	0.1527100381500217	11:hsa;ENST00000384045.1-ENSG00000206772.1:snRNA,112352603,112352662,-	1131.2217194570135	0.07635501907501085
ENST00000516659.1-ENSG00000252468.1:snRNA	1.0	1.0	0.25	2262.443438914027	0.1527100381500217	X:hsa;ENST00000516659.1-ENSG00000252468.1:snRNA,91798093,91798152,+	565.6108597285067	0.03817750953750543
ENST00000384121.1-ENSG00000206848.1:snRNA	1.0	1.0	0.5	2262.443438914027	0.1527100381500217	6:hsa;ENST00000384121.1-ENSG00000206848.1:snRNA,42664162,42664221,+	1131.2217194570135	0.07635501907501085
ENST00000516826.1-ENSG00000252635.1:snRNA	1.0	1.0	0.5	2262.443438914027	0.1527100381500217	20:hsa;ENST00000516826.1-ENSG00000252635.1:snRNA,18265820,18265879,-	1131.2217194570135	0.07635501907501085
ENST00000448188.1-ENSG00000226572.1:snoRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	20:hsa;ENST00000448188.1-ENSG00000226572.1:snoRNA,2656939,2656998,+	2262.443438914027	0.1527100381500217
ENST00000384388.1-ENSG00000207116.1:snRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	2:hsa;ENST00000384388.1-ENSG00000207116.1:snRNA,200830009,200830068,+	2262.443438914027	0.1527100381500217
ENST00000611062.1-ENSG00000274202.1:snRNA	1.0	1.0	0.125	2262.443438914027	0.1527100381500217	10:hsa;ENST00000611062.1-ENSG00000274202.1:snRNA,125890619,125890678,-	282.80542986425337	0.019088754768752714
ENST00000384246.1-ENSG00000206973.1:snRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	2:hsa;ENST00000384246.1-ENSG00000206973.1:snRNA,61605616,61605675,+	2262.443438914027	0.1527100381500217
ENST00000410361.1-ENSG00000222293.1:snRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	9:hsa;ENST00000410361.1-ENSG00000222293.1:snRNA,86423069,86423128,-	2262.443438914027	0.1527100381500217
ENST00000364151.1-ENSG00000201021.1:snRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	20:hsa;ENST00000364151.1-ENSG00000201021.1:snRNA,43405473,43405532,+	2262.443438914027	0.1527100381500217
ENST00000627518.2-ENSG00000280773.2:miRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	11:hsa;ENST00000627518.2-ENSG00000280773.2:miRNA,104252591,104252650,+	2262.443438914027	0.1527100381500217
ENST00000384531.1-ENSG00000207261.1:snRNA	1.0	1.0	0.5	2262.443438914027	0.1527100381500217	5:hsa;ENST00000384531.1-ENSG00000207261.1:snRNA,27111569,27111628,+	1131.2217194570135	0.07635501907501085
ENST00000615943.1-ENSG00000277248.1:snRNA	1.0	1.0	0.125	2262.443438914027	0.1527100381500217	10:hsa;ENST00000615943.1-ENSG00000277248.1:snRNA,125890619,125890678,-	282.80542986425337	0.019088754768752714
ENST00000411146.1-ENSG00000223078.1:snRNA	1.0	1.0	0.3333333333333333	2262.443438914027	0.1527100381500217	21:hsa;ENST00000411146.1-ENSG00000223078.1:snRNA,23281850,23281909,-	754.1478129713423	0.05090334605000724
ENST00000621409.1-ENSG00000276711.1:snRNA	1.0	1.0	0.125	2262.443438914027	0.1527100381500217	22:hsa;ENST00000621409.1-ENSG00000276711.1:snRNA,10736224,10736283,-	282.80542986425337	0.019088754768752714
ENST00000410697.1-ENSG00000222629.1:snRNA	1.0	1.0	0.125	2262.443438914027	0.1527100381500217	10:hsa;ENST00000410697.1-ENSG00000222629.1:snRNA,125890619,125890678,-	282.80542986425337	0.019088754768752714
ENST00000611062.1-ENSG00000274202.1:snRNA	1.0	1.0	0.125	2262.443438914027	0.1527100381500217	22:hsa;ENST00000611062.1-ENSG00000274202.1:snRNA,10736224,10736283,-	282.80542986425337	0.019088754768752714
ENST00000472240.1-ENSG00000268818.2:lncRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	22:hsa;ENST00000472240.1-ENSG00000268818.2:lncRNA,35635075,35635134,-	2262.443438914027	0.1527100381500217
ENST00000391028.1-ENSG00000212330.1:snRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	14:hsa;ENST00000391028.1-ENSG00000212330.1:snRNA,102501676,102501735,+	2262.443438914027	0.1527100381500217
ENST00000621409.1-ENSG00000276711.1:snRNA	1.0	1.0	0.125	2262.443438914027	0.1527100381500217	10:hsa;ENST00000621409.1-ENSG00000276711.1:snRNA,125890619,125890678,-	282.80542986425337	0.019088754768752714
ENST00000516168.1-ENSG00000251977.1:snRNA	1.0	1.0	0.25	2262.443438914027	0.1527100381500217	1:hsa;ENST00000516168.1-ENSG00000251977.1:snRNA,8292204,8292263,-	565.6108597285067	0.03817750953750543
ENST00000363227.1-ENSG00000200097.1:snRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	10:hsa;ENST00000363227.1-ENSG00000200097.1:snRNA,35250993,35251052,-	2262.443438914027	0.1527100381500217
ENST00000383866.1-ENSG00000206593.1:snRNA	1.0	1.0	1.0	2262.443438914027	0.1527100381500217	5:hsa;ENST00000383866.1-ENSG00000206593.1:snRNA,109014881,109014940,-	2262.443438914027	0.1527100381500217
