name	unique reads 32151825_EXO_S6	32151825_EXO_S6	read count (mult. map. adj.)	32151825_EXO_S632151825_EXO_S6(lib)	RPM (total)	coordinateString 32151825_EXO_S6	32151825_EXO_S6 (lib)	RPM_adj (total)
ENST00000611066.1-ENSG00000275110.1:miRNA	2.0	55.0	55.0	302197.8021978022	7.303869523674829	X:hsa;ENST00000611066.1-ENSG00000275110.1:miRNA,109054542,109054590,+	302197.8021978022	7.303869523674829
ENST00000630965.1-ENSG00000281811.1:lncRNA	1.0	47.0	47.0	258241.75824175825	6.241488502049399	14:hsa;ENST00000630965.1-ENSG00000281811.1:lncRNA,92907423,92907482,-	258241.75824175825	6.241488502049399
ENST00000363286.1-ENSG00000200156.1:snRNA	1.0	39.0	3.9	214285.7142857143	5.179107480423969	15:hsa;ENST00000363286.1-ENSG00000200156.1:snRNA,65304677,65304736,+	21428.571428571428	0.5179107480423969
ENST00000362507.1-ENSG00000199377.1:snRNA	1.0	39.0	3.9	214285.7142857143	5.179107480423969	1:hsa;ENST00000362507.1-ENSG00000199377.1:snRNA,44721843,44721902,-	21428.571428571428	0.5179107480423969
ENST00000362698.1-ENSG00000199568.1:snRNA	1.0	39.0	3.9	214285.7142857143	5.179107480423969	15:hsa;ENST00000362698.1-ENSG00000199568.1:snRNA,65296051,65296110,+	21428.571428571428	0.5179107480423969
ENST00000363299.1-ENSG00000200169.1:snRNA	1.0	39.0	3.9	214285.7142857143	5.179107480423969	1:hsa;ENST00000363299.1-ENSG00000200169.1:snRNA,44731111,44731170,-	21428.571428571428	0.5179107480423969
ENST00000365574.1-ENSG00000202444.1:snRNA	1.0	39.0	3.9	214285.7142857143	5.179107480423969	1:hsa;ENST00000365574.1-ENSG00000202444.1:snRNA,44819938,44819997,-	21428.571428571428	0.5179107480423969
ENST00000629478.1-ENSG00000281499.1:snRNA	1.0	39.0	3.9	214285.7142857143	5.179107480423969	1:hsa;ENST00000629478.1-ENSG00000281499.1:snRNA,210374208,210374267,-	21428.571428571428	0.5179107480423969
ENST00000364931.1-ENSG00000201801.1:snRNA	1.0	39.0	3.9	214285.7142857143	5.179107480423969	1:hsa;ENST00000364931.1-ENSG00000201801.1:snRNA,11909868,11909927,-	21428.571428571428	0.5179107480423969
ENST00000364102.1-ENSG00000200972.1:snRNA	1.0	39.0	3.9	214285.7142857143	5.179107480423969	1:hsa;ENST00000364102.1-ENSG00000200972.1:snRNA,210374208,210374267,-	21428.571428571428	0.5179107480423969
ENST00000362477.1-ENSG00000199347.1:snRNA	1.0	39.0	3.9	214285.7142857143	5.179107480423969	1:hsa;ENST00000362477.1-ENSG00000199347.1:snRNA,11908152,11908211,+	21428.571428571428	0.5179107480423969
ENST00000516712.1-ENSG00000252521.1:snRNA	1.0	39.0	3.9	214285.7142857143	5.179107480423969	9:hsa;ENST00000516712.1-ENSG00000252521.1:snRNA,132421641,132421690,+	21428.571428571428	0.5179107480423969
ENST00000517288.1-ENSG00000253097.1:snRNA	2.0	36.0	18.0	197802.1978021978	4.780714597314433	1:hsa;ENST00000517288.1-ENSG00000253097.1:snRNA,205566716,205566775,+	98901.0989010989	2.3903572986572166
ENST00000515909.1-ENSG00000251718.1:snRNA	2.0	36.0	18.0	197802.1978021978	4.780714597314433	2:hsa;ENST00000515909.1-ENSG00000251718.1:snRNA,11561194,11561253,+	98901.0989010989	2.3903572986572166
ENST00000383958.1-ENSG00000206685.1:snRNA	1.0	1.0	0.5	5494.505494505494	0.1327976277031787	X:hsa;ENST00000383958.1-ENSG00000206685.1:snRNA,47087506,47087565,+	2747.252747252747	0.06639881385158936
ENST00000616984.1-ENSG00000275948.1:sRNA	1.0	1.0	1.0	5494.505494505494	0.1327976277031787	11:hsa;ENST00000616984.1-ENSG00000275948.1:sRNA,65445541,65445598,+	5494.505494505494	0.1327976277031787
ENST00000613829.4-ENSG00000273616.4:lncRNA	1.0	1.0	1.0	5494.505494505494	0.1327976277031787	22:hsa;ENST00000613829.4-ENSG00000273616.4:lncRNA,42091014,42091073,+	5494.505494505494	0.1327976277031787
ENST00000411130.1-ENSG00000223062.1:snRNA	1.0	1.0	0.5	5494.505494505494	0.1327976277031787	1:hsa;ENST00000411130.1-ENSG00000223062.1:snRNA,27824538,27824597,+	2747.252747252747	0.06639881385158936
ENST00000659971.1-ENSG00000277047.5:lncRNA	1.0	1.0	1.0	5494.505494505494	0.1327976277031787	13:hsa;ENST00000659971.1-ENSG00000277047.5:lncRNA,54941261,54941320,+	5494.505494505494	0.1327976277031787
ENST00000424733.1-ENSG00000228677.1:lncRNA	1.0	1.0	1.0	5494.505494505494	0.1327976277031787	21:hsa;ENST00000424733.1-ENSG00000228677.1:lncRNA,37193867,37193926,-	5494.505494505494	0.1327976277031787
