name	unique reads 32161000_EXO_S17	32161000_EXO_S17	read count (mult. map. adj.)	32161000_EXO_S1732161000_EXO_S17(lib)	RPM (total)	coordinateString 32161000_EXO_S17	32161000_EXO_S17 (lib)	RPM_adj (total)
ENST00000459154.1-ENSG00000238941.1:snRNA	3.0	133.0	132.5	525691.699604743	17.431871201277428	15:hsa;ENST00000459154.1-ENSG00000238941.1:snRNA,45354826,45354885,-	523715.4150197628	17.366337850896684
ENST00000633260.1-ENSG00000282523.1:lncRNA	1.0	55.0	55.0	217391.30434782608	7.208668541881643	17:hsa;ENST00000633260.1-ENSG00000282523.1:lncRNA,45732918,45732977,-	217391.30434782608	7.208668541881643
ENST00000363299.1-ENSG00000200169.1:snRNA	2.0	45.0	4.5	177865.61264822131	5.898001534266799	1:hsa;ENST00000363299.1-ENSG00000200169.1:snRNA,44731111,44731170,-	17786.561264822132	0.5898001534266799
ENST00000362698.1-ENSG00000199568.1:snRNA	2.0	45.0	4.5	177865.61264822131	5.898001534266799	15:hsa;ENST00000362698.1-ENSG00000199568.1:snRNA,65296051,65296110,+	17786.561264822132	0.5898001534266799
ENST00000362507.1-ENSG00000199377.1:snRNA	2.0	45.0	4.5	177865.61264822131	5.898001534266799	1:hsa;ENST00000362507.1-ENSG00000199377.1:snRNA,44721843,44721902,-	17786.561264822132	0.5898001534266799
ENST00000365574.1-ENSG00000202444.1:snRNA	2.0	45.0	4.5	177865.61264822131	5.898001534266799	1:hsa;ENST00000365574.1-ENSG00000202444.1:snRNA,44819938,44819997,-	17786.561264822132	0.5898001534266799
ENST00000364102.1-ENSG00000200972.1:snRNA	2.0	45.0	4.5	177865.61264822131	5.898001534266799	1:hsa;ENST00000364102.1-ENSG00000200972.1:snRNA,210374208,210374267,-	17786.561264822132	0.5898001534266799
ENST00000516712.1-ENSG00000252521.1:snRNA	2.0	45.0	4.5	177865.61264822131	5.898001534266799	9:hsa;ENST00000516712.1-ENSG00000252521.1:snRNA,132421641,132421690,+	17786.561264822132	0.5898001534266799
ENST00000629478.1-ENSG00000281499.1:snRNA	2.0	45.0	4.5	177865.61264822131	5.898001534266799	1:hsa;ENST00000629478.1-ENSG00000281499.1:snRNA,210374208,210374267,-	17786.561264822132	0.5898001534266799
ENST00000364931.1-ENSG00000201801.1:snRNA	2.0	45.0	4.5	177865.61264822131	5.898001534266799	1:hsa;ENST00000364931.1-ENSG00000201801.1:snRNA,11909868,11909927,-	17786.561264822132	0.5898001534266799
ENST00000362477.1-ENSG00000199347.1:snRNA	2.0	45.0	4.5	177865.61264822131	5.898001534266799	1:hsa;ENST00000362477.1-ENSG00000199347.1:snRNA,11908152,11908211,+	17786.561264822132	0.5898001534266799
ENST00000363286.1-ENSG00000200156.1:snRNA	2.0	45.0	4.5	177865.61264822131	5.898001534266799	15:hsa;ENST00000363286.1-ENSG00000200156.1:snRNA,65304677,65304736,+	17786.561264822132	0.5898001534266799
ENST00000390981.1-ENSG00000212283.1:snoRNA	1.0	9.0	9.0	35573.122529644264	1.1796003068533598	2:hsa;ENST00000390981.1-ENSG00000212283.1:snoRNA,101272990,101273049,-	35573.122529644264	1.1796003068533598
ENST00000365434.1-ENSG00000202304.1:snRNA	1.0	2.0	2.0	7905.138339920948	0.2621334015229688	X:hsa;ENST00000365434.1-ENSG00000202304.1:snRNA,130310119,130310178,-	7905.138339920948	0.2621334015229688
ENST00000611454.1-ENSG00000278135.1:snRNA	1.0	1.0	1.0	3952.569169960474	0.1310667007614844	4:hsa;ENST00000611454.1-ENSG00000278135.1:snRNA,25250545,25250604,+	3952.569169960474	0.1310667007614844
ENST00000364910.1-ENSG00000201780.1:snRNA	1.0	1.0	0.5	3952.569169960474	0.1310667007614844	12:hsa;ENST00000364910.1-ENSG00000201780.1:snRNA,8484746,8484805,+	1976.284584980237	0.0655333503807422
ENST00000637108.1-ENSG00000283489.1:snRNA	1.0	1.0	1.0	3952.569169960474	0.1310667007614844	11:hsa;ENST00000637108.1-ENSG00000283489.1:snRNA,132525809,132525868,+	3952.569169960474	0.1310667007614844
