name	unique reads 32160018_EXO_S12	32160018_EXO_S12	read count (mult. map. adj.)	32160018_EXO_S1232160018_EXO_S12(lib)	RPM (total)	coordinateString 32160018_EXO_S12	32160018_EXO_S12 (lib)	RPM_adj (total)
ENST00000408189.1-ENSG00000221116.1:snoRNA	2.0	96.0	96.0	376470.5882352941	18.742912836083857	20:hsa;ENST00000408189.1-ENSG00000221116.1:snoRNA,2654212,2654271,+	376470.5882352941	18.742912836083857
ENST00000630883.1-ENSG00000281860.1:lncRNA	1.0	47.0	47.0	184313.72549019606	9.176217742666054	11:hsa;ENST00000630883.1-ENSG00000281860.1:lncRNA,119044188,119044247,+	184313.72549019606	9.176217742666054
ENST00000364968.1-ENSG00000278261.1:snoRNA	1.0	43.0	43.0	168627.45098039214	8.395263041162561	17:hsa;ENST00000364968.1-ENSG00000278261.1:snoRNA,76561634,76561693,+	168627.45098039214	8.395263041162561
ENST00000364166.1-ENSG00000201036.1:snoRNA	2.0	37.0	37.0	145098.03921568627	7.22383098890732	14:hsa;ENST00000364166.1-ENSG00000201036.1:snoRNA,100979002,100979061,+	145098.03921568627	7.22383098890732
ENST00000611066.1-ENSG00000275110.1:miRNA	1.0	15.0	15.0	58823.5294117647	2.9285801306381027	X:hsa;ENST00000611066.1-ENSG00000275110.1:miRNA,109054542,109054590,+	58823.5294117647	2.9285801306381027
ENST00000384725.1-ENSG00000207456.1:snRNA	2.0	5.0	4.25	19607.843137254902	0.9761933768793675	2:hsa;ENST00000384725.1-ENSG00000207456.1:snRNA,53570421,53570480,-	16666.666666666664	0.8297643703474624
ENST00000452222.1-ENSG00000230641.1:lncRNA	1.0	2.0	2.0	7843.137254901961	0.390477350751747	13:hsa;ENST00000452222.1-ENSG00000230641.1:lncRNA,27172259,27172318,+	7843.137254901961	0.390477350751747
ENST00000423808.2-ENSG00000232079.7:lncRNA	1.0	2.0	2.0	7843.137254901961	0.390477350751747	21:hsa;ENST00000423808.2-ENSG00000232079.7:lncRNA,28089889,28089948,+	7843.137254901961	0.390477350751747
ENST00000362507.1-ENSG00000199377.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	1:hsa;ENST00000362507.1-ENSG00000199377.1:snRNA,44721843,44721902,-	392.156862745098	0.01952386753758735
ENST00000384016.1-ENSG00000206743.1:snRNA	1.0	1.0	0.25	3921.5686274509803	0.1952386753758735	5:hsa;ENST00000384016.1-ENSG00000206743.1:snRNA,37700378,37700437,-	980.3921568627451	0.048809668843968375
ENST00000516712.1-ENSG00000252521.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	9:hsa;ENST00000516712.1-ENSG00000252521.1:snRNA,132421641,132421690,+	392.156862745098	0.01952386753758735
ENST00000365426.1-ENSG00000202296.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	7:hsa;ENST00000365426.1-ENSG00000202296.1:snRNA,56340278,56340337,-	392.156862745098	0.01952386753758735
ENST00000383866.1-ENSG00000206593.1:snRNA	1.0	1.0	0.5	3921.5686274509803	0.1952386753758735	5:hsa;ENST00000383866.1-ENSG00000206593.1:snRNA,109014881,109014940,-	1960.7843137254902	0.09761933768793675
ENST00000629478.1-ENSG00000281499.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	1:hsa;ENST00000629478.1-ENSG00000281499.1:snRNA,210374208,210374267,-	392.156862745098	0.01952386753758735
ENST00000363354.2-ENSG00000200224.2:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	6:hsa;ENST00000363354.2-ENSG00000200224.2:snRNA,56945730,56945789,+	392.156862745098	0.01952386753758735
ENST00000362477.1-ENSG00000199347.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	1:hsa;ENST00000362477.1-ENSG00000199347.1:snRNA,11908152,11908211,+	392.156862745098	0.01952386753758735
ENST00000365212.2-ENSG00000202082.2:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	5:hsa;ENST00000365212.2-ENSG00000202082.2:snRNA,126553343,126553402,-	392.156862745098	0.01952386753758735
ENST00000365480.1-ENSG00000202350.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	7:hsa;ENST00000365480.1-ENSG00000202350.1:snRNA,45843634,45843693,+	392.156862745098	0.01952386753758735
ENST00000363286.1-ENSG00000200156.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	15:hsa;ENST00000363286.1-ENSG00000200156.1:snRNA,65304677,65304736,+	392.156862745098	0.01952386753758735
ENST00000516819.2-ENSG00000252628.2:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	17:hsa;ENST00000516819.2-ENSG00000252628.2:snRNA,44307088,44307147,+	392.156862745098	0.01952386753758735
ENST00000364931.1-ENSG00000201801.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	1:hsa;ENST00000364931.1-ENSG00000201801.1:snRNA,11909868,11909927,-	392.156862745098	0.01952386753758735
ENST00000516995.1-ENSG00000252804.1:snRNA	1.0	1.0	1.0	3921.5686274509803	0.1952386753758735	2:hsa;ENST00000516995.1-ENSG00000252804.1:snRNA,43408307,43408366,+	3921.5686274509803	0.1952386753758735
ENST00000364647.1-ENSG00000201517.1:snRNA	1.0	1.0	0.25	3921.5686274509803	0.1952386753758735	X:hsa;ENST00000364647.1-ENSG00000201517.1:snRNA,48154015,48154074,-	980.3921568627451	0.048809668843968375
ENST00000384367.1-ENSG00000207095.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	1:hsa;ENST00000384367.1-ENSG00000207095.1:snRNA,27693731,27693790,+	392.156862745098	0.01952386753758735
ENST00000411000.1-ENSG00000222932.1:snRNA	1.0	1.0	0.25	3921.5686274509803	0.1952386753758735	12:hsa;ENST00000411000.1-ENSG00000222932.1:snRNA,101796443,101796502,-	980.3921568627451	0.048809668843968375
ENST00000365574.1-ENSG00000202444.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	1:hsa;ENST00000365574.1-ENSG00000202444.1:snRNA,44819938,44819997,-	392.156862745098	0.01952386753758735
ENST00000384438.1-ENSG00000207167.1:snRNA	1.0	1.0	0.25	3921.5686274509803	0.1952386753758735	16:hsa;ENST00000384438.1-ENSG00000207167.1:snRNA,19012157,19012216,+	980.3921568627451	0.048809668843968375
ENST00000384121.1-ENSG00000206848.1:snRNA	1.0	1.0	0.25	3921.5686274509803	0.1952386753758735	6:hsa;ENST00000384121.1-ENSG00000206848.1:snRNA,42664162,42664221,+	980.3921568627451	0.048809668843968375
ENST00000606534.1-ENSG00000271923.1:snRNA	1.0	1.0	0.25	3921.5686274509803	0.1952386753758735	9:hsa;ENST00000606534.1-ENSG00000271923.1:snRNA,87998276,87998335,-	980.3921568627451	0.048809668843968375
ENST00000362698.1-ENSG00000199568.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	15:hsa;ENST00000362698.1-ENSG00000199568.1:snRNA,65296051,65296110,+	392.156862745098	0.01952386753758735
ENST00000411115.1-ENSG00000223047.1:snRNA	1.0	1.0	0.1	3921.5686274509803	0.1952386753758735	10:hsa;ENST00000411115.1-ENSG00000223047.1:snRNA,34926775,34926834,+	392.156862745098	0.01952386753758735
ENST00000384045.1-ENSG00000206772.1:snRNA	1.0	1.0	0.25	3921.5686274509803	0.1952386753758735	11:hsa;ENST00000384045.1-ENSG00000206772.1:snRNA,112352603,112352662,-	980.3921568627451	0.048809668843968375
ENST00000363313.1-ENSG00000200183.1:snRNA	1.0	1.0	0.5	3921.5686274509803	0.1952386753758735	12:hsa;ENST00000363313.1-ENSG00000200183.1:snRNA,50656973,50657032,+	1960.7843137254902	0.09761933768793675
