name	unique reads 181003-190524_Brain_S35 181003-190524_Brain_S35	181003-190524_Brain_S35	181003-190524_Brain_S35 (mult. map. adj.)	181003-190524_Brain_S35181003-190524_Brain_S35(lib)	181003-190524_Brain_S35181003-190524_Brain_S35(total)	coordinateString 181003-190524_Brain_S35 181003-190524_Brain_S35	181003-190524_Brain_S35 (lib)	181003-190524_Brain_S35 (total)
ENST00000390856.1-ENSG00000212158.1:snoRNA	53.0	1616.0	1615.0	124088.15173155187	61.59808923946943	3:hsa;ENST00000390856.1-ENSG00000212158.1:snoRNA,184325696,184325755,+	124011.36450894571	61.55997160998956
ENST00000411292.1-ENSG00000223224.1:snoRNA	39.0	997.0	997.0	76556.86093833986	38.00327659143009	16:hsa;ENST00000411292.1-ENSG00000223224.1:snoRNA,71758428,71758487,-	76556.86093833986	38.00327659143009
ENST00000362761.1-ENSG00000199631.1:snoRNA	19.0	591.0	591.0	45381.248560239575	22.52751902260299	19:hsa;ENST00000362761.1-ENSG00000199631.1:snoRNA,49490615,49490674,+	45381.248560239575	22.52751902260299
ENST00000363090.1-ENSG00000199960.1:snoRNA	24.0	527.0	422.5	40466.86631344544	20.08799073589133	15:hsa;ENST00000363090.1-ENSG00000199960.1:snoRNA,25194921,25194980,+	32442.601551101896	16.104698455244947
ENST00000390981.1-ENSG00000212283.1:snoRNA	11.0	525.0	525.0	40313.29186823313	20.01175547693159	2:hsa;ENST00000390981.1-ENSG00000212283.1:snoRNA,101272990,101273049,-	40313.29186823313	20.01175547693159
ENST00000363723.1-ENSG00000200593.1:snoRNA	26.0	481.0	278.0	36934.65407356216	18.334579779817325	15:hsa;ENST00000363723.1-ENSG00000200593.1:snoRNA,25230838,25230897,+	21346.84788451202	10.596700995403776
ENST00000365391.1-ENSG00000202261.1:snoRNA	20.0	406.0	203.0	31175.612378100286	15.475757568827097	15:hsa;ENST00000365391.1-ENSG00000202261.1:snoRNA,25250859,25250918,+	15587.806189050143	7.737878784413549
ENST00000386747.1-ENSG00000209482.1:snoRNA	11.0	344.0	344.0	26414.80457651847	13.112464541075175	22:hsa;ENST00000386747.1-ENSG00000209482.1:snoRNA,39315248,39315307,-	26414.80457651847	13.112464541075175
ENST00000384000.1-ENSG00000206727.1:snoRNA	14.0	335.0	20.9375	25723.71957306304	12.769405875756348	15:hsa;ENST00000384000.1-ENSG00000206727.1:snoRNA,25062333,25062392,+	1607.73247331644	0.7980878672347718
ENST00000384000.1-ENSG00000206727.1:snoRNA	14.0	335.0	20.9375	25723.71957306304	12.769405875756348	15:hsa;ENST00000384000.1-ENSG00000206727.1:snoRNA,25073107,25073166,+	1607.73247331644	0.7980878672347718
ENST00000384462.1-ENSG00000207191.1:snoRNA	14.0	335.0	20.9375	25723.71957306304	12.769405875756348	15:hsa;ENST00000384462.1-ENSG00000207191.1:snoRNA,25073107,25073166,+	1607.73247331644	0.7980878672347718
ENST00000384404.1-ENSG00000207133.1:snoRNA	14.0	335.0	20.9375	25723.71957306304	12.769405875756348	15:hsa;ENST00000384404.1-ENSG00000207133.1:snoRNA,25062333,25062392,+	1607.73247331644	0.7980878672347718
